address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"4437 E 18th St, Casper, WY 82609",82609,Casper,WY,3250,4.0,4.0,3306.0,0.98,https://zillow.com/homedetails/4437-E-18th-St-Casper-WY-82609/84071114_zpid/,42.83047,-106.26409,SINGLE_FAMILY,502500.0,2847.0,https://photos.zillowstatic.com/fp/ae630b020028381e7783c1b0e05d72a0-p_e.jpg,,
"1221 E Adams Ave #5, Riverton, WY 82501",82501,Riverton,WY,750,1.0,1.0,450.0,1.67,https://zillow.com/apartments/riverton-wy/1221-e-adams/5jFVCy/,43.02248,-108.37468,APARTMENT,,753.0,https://photos.zillowstatic.com/fp/42fecc90c038d216c87bd19fc848c0c7-p_e.jpg,,
"1432 S Ash St, Casper, WY 82601",82601,Casper,WY,1550,3.0,2.0,,,https://zillow.com/homedetails/1432-S-Ash-St-Casper-WY-82601/15038045_zpid/,42.83585,-106.32831,SINGLE_FAMILY,293600.0,1574.0,https://photos.zillowstatic.com/fp/684c597c0c57bfea5e31048fe66ac48b-p_e.jpg,,
"720 S 4th St, Glenrock, WY 82637",82637,Glenrock,WY,800,1.0,1.0,800.0,1.0,https://zillow.com/apartments/glenrock-wy/720-south-4th-street-1/9TGgDy/,42.854492,-105.87173,APARTMENT,,,https://photos.zillowstatic.com/fp/3c7d066840f6e83aa3b9397887c13470-p_e.jpg,,
"220 Riverwood Dr #230, Lander, WY 82520",82520,Lander,WY,1850,3.0,2.0,1200.0,1.54,https://zillow.com/apartments/lander-wy/220-riverwood-dr./9LsP6p/,42.836792,-108.72284,APARTMENT,,,https://photos.zillowstatic.com/fp/643d611d691f99359b94258ed3c24779-p_e.jpg,,
"730 Wood St #B, Lander, WY 82520",82520,Lander,WY,1100,2.0,1.0,900.0,1.22,https://zillow.com/apartments/lander-wy/730-wood-st./9LsQB9/,42.839943,-108.73882,APARTMENT,,1145.0,https://photos.zillowstatic.com/fp/b08ec64a572aa46fabb02f7ddf6f3721-p_e.jpg,,
"926 E 2nd St #6, Casper, WY 82601",82601,Casper,WY,850,,1.0,700.0,1.21,https://zillow.com/homedetails/926-E-2nd-St-6-Casper-WY-82601/2063370497_zpid/,42.84902,-106.31303,APARTMENT,,971.0,https://photos.zillowstatic.com/fp/1670972735deaae9edf20ed713bb8f47-p_e.jpg,,
"1107 7th St #1107, Casper, WY 82601",82601,Casper,WY,2250,3.0,2.0,1000.0,2.25,https://zillow.com/homedetails/1107-7th-St-1107-Casper-WY-82601/2053140375_zpid/,42.843636,-106.31076,APARTMENT,,1193.0,https://photos.zillowstatic.com/fp/445534f7fb81ee8f9f31ac44d0c0b0ee-p_e.jpg,,
"550 W 2nd St #6, Shoshoni, WY 82649",82649,Shoshoni,WY,600,2.0,1.0,850.0,0.71,https://zillow.com/homedetails/550-W-2nd-St-6-Shoshoni-WY-82649/351229357_zpid/,43.23589,-108.11838,APARTMENT,,968.0,https://photos.zillowstatic.com/fp/3ff4fbc32808d654d611a7c645ffaea6-p_e.jpg,,
"839 Rainbow Dr #D, Riverton, WY 82501",82501,Riverton,WY,850,1.0,1.0,,,https://zillow.com/homedetails/839-Rainbow-Dr-D-Riverton-WY-82501/2058738754_zpid/,43.033356,-108.3873,APARTMENT,,984.0,https://photos.zillowstatic.com/fp/74ab5089eae6a57781afe0e0d219c963-p_e.jpg,,
"1240 Main St #1, Lander, WY 82520",82520,Lander,WY,800,,1.0,,,https://zillow.com/homedetails/1240-Main-St-1-Lander-WY-82520/455247463_zpid/,42.8385,-108.74434,APARTMENT,,,https://photos.zillowstatic.com/fp/9f50229a32911b034dc163959f943624-p_e.jpg,,
"1610 23rd St, Cody, WY 82414",82414,Cody,WY,1400,1.0,2.0,1500.0,0.93,https://zillow.com/homedetails/1610-23rd-St-Cody-WY-82414/104690787_zpid/,44.520664,-109.045845,TOWNHOUSE,320600.0,2365.0,https://photos.zillowstatic.com/fp/cb4bb7a2262d2d4d0e29cf550eeefb1b-p_e.jpg,,
"252 N Jefferson St #B, Casper, WY 82601",82601,Casper,WY,845,1.0,1.0,,,https://zillow.com/homedetails/252-N-Jefferson-St-B-Casper-WY-82601/402160346_zpid/,42.852478,-106.31424,APARTMENT,,,https://photos.zillowstatic.com/fp/a37a0765820b3c19fa9a2e07b83bfa5c-p_e.jpg,,
"1132 Cross Creek Ct, Sheridan, WY 82801",82801,Sheridan,WY,4500,3.0,2.0,1932.0,2.33,https://zillow.com/homedetails/1132-Cross-Creek-Ct-Sheridan-WY-82801/194635049_zpid/,44.705303,-106.9757,SINGLE_FAMILY,725000.0,2729.0,https://photos.zillowstatic.com/fp/1c73b7125f5f648e1af534d52d7559e9-p_e.jpg,,
"94 Cliff Dr #1-15, Riverton, WY 82501",82501,Riverton,WY,925,1.0,1.0,400.0,2.31,https://zillow.com/homedetails/94-Cliff-Dr-1-15-Riverton-WY-82501/442396252_zpid/,43.1193,-108.3522,APARTMENT,,,https://photos.zillowstatic.com/fp/6153f57698e1d2f23dc4f78b62c5fb69-p_e.jpg,,
"335 S David St #12, Casper, WY 82601",82601,Casper,WY,1000,,1.0,,,https://zillow.com/homedetails/335-S-David-St-12-Casper-WY-82601/2058476747_zpid/,42.847126,-106.32633,APARTMENT,,863.0,https://photos.zillowstatic.com/fp/b906f03da85e4a0106b9858e51a33a1a-p_e.jpg,,
"214 W Timothy St, Gillette, WY 82718",82718,Gillette,WY,2200,3.0,2.0,1170.0,1.88,https://zillow.com/homedetails/214-W-Timothy-St-Gillette-WY-82718/104666942_zpid/,44.274773,-105.50551,TOWNHOUSE,229400.0,2023.0,https://photos.zillowstatic.com/fp/67926cbfc8bb9394ae974f40f4cf38a7-p_e.jpg,,
"412 E Jefferson Ave UNIT A, Riverton, WY 82501",82501,Riverton,WY,1100,2.0,1.0,950.0,1.16,https://zillow.com/homedetails/412-E-Jefferson-Ave-UNIT-A-Riverton-WY-82501/2086337061_zpid/,43.021805,-108.38568,APARTMENT,,1113.0,https://photos.zillowstatic.com/fp/cd3e5330e5ede8ed071505ebeb9cc271-p_e.jpg,,
"951 Leal St, Douglas, WY 82633",82633,Douglas,WY,2400,3.0,2.0,1768.0,1.36,https://zillow.com/homedetails/951-Leal-St-Douglas-WY-82633/103989511_zpid/,42.75591,-105.39961,SINGLE_FAMILY,306400.0,2233.0,https://photos.zillowstatic.com/fp/da0c7bc42182450d4ddbdc7d64ad4e4f-p_e.jpg,,
"1423 S Elk St, Casper, WY 82601",82601,Casper,WY,1200,2.0,1.0,930.0,1.29,https://zillow.com/homedetails/1423-S-Elk-St-Casper-WY-82601/15042190_zpid/,42.83615,-106.30227,SINGLE_FAMILY,179900.0,942.0,https://photos.zillowstatic.com/fp/d8d26bc149c23373b421acd215cef598-p_e.jpg,,
"345 Main St APT 10, Lander, WY 82520",82520,Lander,WY,895,1.0,1.0,600.0,1.49,https://zillow.com/homedetails/345-Main-St-APT-10-Lander-WY-82520/2084087060_zpid/,42.833218,-108.732185,APARTMENT,,1016.0,https://photos.zillowstatic.com/fp/8763413a427a2bc505f9423b08d9d3a6-p_e.jpg,,
"405 Utah St, Medicine Bow, WY 82329",82329,Medicine Bow,WY,900,4.0,1.0,968.0,0.93,https://zillow.com/homedetails/405-Utah-St-Medicine-Bow-WY-82329/114584690_zpid/,41.898415,-106.20436,SINGLE_FAMILY,,1072.0,https://photos.zillowstatic.com/fp/fb83f01f251552f04fcf78fc5fa8650f-p_e.jpg,,
"1104 N Fork Dr, Douglas, WY 82633",82633,Douglas,WY,2250,5.0,2.0,1986.0,1.13,https://zillow.com/homedetails/1104-N-Fork-Dr-Douglas-WY-82633/103989013_zpid/,42.76752,-105.4012,SINGLE_FAMILY,341900.0,2162.0,https://photos.zillowstatic.com/fp/4d5f48ced8a81767e6068236641b41bc-p_e.jpg,,
"1902 Shoshoni Trl S, Cody, WY 82414",82414,Cody,WY,2000,2.0,1.0,1192.0,1.68,https://zillow.com/homedetails/1902-Shoshoni-Trl-S-Cody-WY-82414/104690645_zpid/,44.516888,-109.05255,SINGLE_FAMILY,,1843.0,https://photos.zillowstatic.com/fp/15900cacc64bb64a0b657f2a6fb6a955-p_e.jpg,,
"25005 N Deer Ct, Moran, WY 83013",83013,Moran,WY,8500,4.0,3.0,2400.0,3.54,https://zillow.com/homedetails/25005-N-Deer-Ct-Moran-WY-83013/194370863_zpid/,43.843067,-110.453,SINGLE_FAMILY,1508100.0,6484.0,https://photos.zillowstatic.com/fp/3ea60c12569a01edf57886cf6ae291d2-p_e.jpg,,
"2304 3rd St #4, Hanna, WY 82327",82327,Hanna,WY,900,2.0,1.0,750.0,1.2,https://zillow.com/homedetails/2304-3rd-St-4-Hanna-WY-82327/412164535_zpid/,41.879063,-106.53589,APARTMENT,,,https://photos.zillowstatic.com/fp/9d73ba1841a4cd1f00f067394b4d37ab-p_e.jpg,,
"3020 Lerwick Dr, Rawlins, WY 82301",82301,Rawlins,WY,864,2.0,1.0,948.0,0.91,https://zillow.com/homedetails/3020-Lerwick-Dr-Rawlins-WY-82301/2067956684_zpid/,41.8154,-107.21746,SINGLE_FAMILY,137900.0,862.0,https://photos.zillowstatic.com/fp/0adb6cf2116944ae5a024722c664ea44-p_e.jpg,,
"214 W 7th St, Casper, WY 82601",82601,Casper,WY,1350,1.0,1.0,810.0,1.67,https://zillow.com/homedetails/214-W-7th-St-Casper-WY-82601/454198851_zpid/,42.84374,-106.327126,TOWNHOUSE,170900.0,,https://photos.zillowstatic.com/fp/2573b9467f26eddb971e86ceff5b9248-p_e.jpg,,
"363 Sweetwater St, Lander, WY 82520",82520,Lander,WY,1600,3.0,1.0,2612.0,0.61,https://zillow.com/homedetails/363-Sweetwater-St-Lander-WY-82520/111021320_zpid/,42.83102,-108.73342,SINGLE_FAMILY,369300.0,1608.0,https://photos.zillowstatic.com/fp/d8f919885bf1bf6adcff02d7c23f79ab-p_e.jpg,,
"625 Canby St #B, Sheridan, WY 82801",82801,Sheridan,WY,1550,2.0,1.0,800.0,1.94,https://zillow.com/homedetails/625-Canby-St-B-Sheridan-WY-82801/453033419_zpid/,44.791393,-106.94345,APARTMENT,,,https://photos.zillowstatic.com/fp/39921892679b586919ae7bcbfe40e45a-p_e.jpg,,
"270 State Highway 335, Sheridan, WY 82801",82801,Sheridan,WY,3500,3.0,2.0,1100.0,3.18,https://zillow.com/homedetails/270-State-Highway-335-Sheridan-WY-82801/454842959_zpid/,44.686634,-106.987755,SINGLE_FAMILY,367400.0,,https://photos.zillowstatic.com/fp/07329a90ede248ec487600fe0d0e7272-p_e.jpg,,
"1405 Windsor Dr #C, Ranchester, WY 82839",82839,Ranchester,WY,1450,2.0,1.0,,,https://zillow.com/homedetails/1405-Windsor-Dr-C-Ranchester-WY-82839/452742735_zpid/,44.905922,-107.183105,APARTMENT,,,https://photos.zillowstatic.com/fp/6419bd12fa26506bbb2a26b24814c572-p_e.jpg,,
"12 W Nebraska St, Sheridan, WY 82801",82801,Sheridan,WY,1995,2.0,1.0,970.0,2.06,https://zillow.com/homedetails/12-W-Nebraska-St-Sheridan-WY-82801/121591236_zpid/,44.788536,-106.95634,SINGLE_FAMILY,,1576.0,https://photos.zillowstatic.com/fp/6ffabe21df1ead96de97552226fe24e3-p_e.jpg,,
"323 N Iowa Ave, Guernsey, WY 82214",82214,Guernsey,WY,800,1.0,1.0,,,https://zillow.com/homedetails/323-N-Iowa-Ave-Guernsey-WY-82214/119806729_zpid/,42.27318,-104.746086,APARTMENT,223300.0,634.0,https://photos.zillowstatic.com/fp/bcc14e917f38f2aa4a6a8d9941ec58f9-p_e.jpg,,
"13 N 3rd St #1, Glenrock, WY 82637",82637,Glenrock,WY,750,2.0,1.0,700.0,1.07,https://zillow.com/homedetails/13-N-3rd-St-1-Glenrock-WY-82637/2059961406_zpid/,42.862774,-105.87125,APARTMENT,,875.0,https://photos.zillowstatic.com/fp/4d0bba4fd37ae70626da669c4ff1d73d-p_e.jpg,,
"904B Adams St, Douglas, WY 82633",82633,Douglas,WY,1600,2.0,2.0,1400.0,1.14,https://zillow.com/homedetails/904B-Adams-St-Douglas-WY-82633/2055892170_zpid/,42.745598,-105.37889,SINGLE_FAMILY,210200.0,1190.0,https://photos.zillowstatic.com/fp/9b7f0e8b1e8abdff0bdb7197ea09b79c-p_e.jpg,,
"755 Platinum Ave, Cody, WY 82414",82414,Cody,WY,1500,3.0,1.0,992.0,1.51,https://zillow.com/homedetails/755-Platinum-Ave-Cody-WY-82414/104689660_zpid/,44.521736,-109.07355,SINGLE_FAMILY,366200.0,1468.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.52173614501953,-109.07354736328125&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=N9V4g6M6ixJD6jzRuk-n9UxLu8o=",,
"1457 Fetterman Ave, Casper, WY 82604",82604,Casper,WY,1100,2.0,1.0,904.0,1.22,https://zillow.com/homedetails/1457-Fetterman-Ave-Casper-WY-82604/15042056_zpid/,42.835526,-106.35745,SINGLE_FAMILY,174800.0,1182.0,https://photos.zillowstatic.com/fp/648e628b0d61c4e4105e3bfae6c0118d-p_e.jpg,,
"2065 E Limber Pine Rd, Jackson, WY 83001",83001,Jackson,WY,4000,2.0,2.0,1100.0,3.64,https://zillow.com/homedetails/2065-E-Limber-Pine-Rd-Jackson-WY-83001/104704357_zpid/,43.38778,-110.72098,SINGLE_FAMILY,2663400.0,3800.0,https://photos.zillowstatic.com/fp/4c49eec583d896c3115d6b400755d722-p_e.jpg,,
"1623 W Park Ave APT 3, Riverton, WY 82501",82501,Riverton,WY,1100,2.0,1.0,864.0,1.27,https://zillow.com/homedetails/1623-W-Park-Ave-APT-3-Riverton-WY-82501/2088046949_zpid/,43.02634,-108.41277,APARTMENT,,1043.0,https://photos.zillowstatic.com/fp/7d91fcc446f74d547b00a59e597919c8-p_e.jpg,,
"1470 Trojan Dr, Casper, WY 82609",82609,Casper,WY,1950,2.0,1.0,1200.0,1.63,https://zillow.com/homedetails/1470-Trojan-Dr-Casper-WY-82609/92320305_zpid/,42.836052,-106.27669,APARTMENT,,1101.0,https://photos.zillowstatic.com/fp/d8510c6e73c3b423dee2731758c10c84-p_e.jpg,,
"620 Thomas Ave, Worland, WY 82401",82401,Worland,WY,1050,2.0,1.0,840.0,1.25,https://zillow.com/homedetails/620-Thomas-Ave-Worland-WY-82401/114602154_zpid/,44.00918,-107.96014,SINGLE_FAMILY,138000.0,825.0,https://photos.zillowstatic.com/fp/8ccce036a49967fc96d0898f30fcd8ae-p_e.jpg,,
"204 W 7th St, Casper, WY 82601",82601,Casper,WY,1650,2.0,1.0,1014.0,1.63,https://zillow.com/homedetails/204-W-7th-St-Casper-WY-82601/96734854_zpid/,42.843796,-106.32698,TOWNHOUSE,623000.0,1409.0,https://photos.zillowstatic.com/fp/68b6fc4d626027a7c7d46bac98839f33-p_e.jpg,,
"1225 Wyoming Ave #2, Cody, WY 82414",82414,Cody,WY,950,2.0,1.0,750.0,1.27,https://zillow.com/homedetails/1225-Wyoming-Ave-2-Cody-WY-82414/349890881_zpid/,44.53069,-109.062645,APARTMENT,,950.0,https://photos.zillowstatic.com/fp/190305c90d665836cb764284cca24068-p_e.jpg,,
"7471 Highway 789 #6, Lander, WY 82520",82520,Lander,WY,1200,2.0,1.0,943.0,1.27,https://zillow.com/homedetails/7471-Highway-789-6-Lander-WY-82520/447890773_zpid/,42.75829,-108.653465,APARTMENT,,,https://photos.zillowstatic.com/fp/198c603f5623de9e7ad522020c7024ee-p_e.jpg,,
"116 S 5th St E, Riverton, WY 82501",82501,Riverton,WY,1400,2.0,1.0,800.0,1.75,https://zillow.com/homedetails/116-S-5th-St-E-Riverton-WY-82501/452976398_zpid/,43.024,-108.38524,SINGLE_FAMILY,127600.0,,https://photos.zillowstatic.com/fp/ab4046c3a5320e1a685fde29da08dcbc-p_e.jpg,,
"122 Westview Dr, Dubois, WY 82513",82513,Dubois,WY,2200,2.0,2.0,1210.0,1.82,https://zillow.com/homedetails/122-Westview-Dr-Dubois-WY-82513/122818739_zpid/,43.55291,-109.66856,SINGLE_FAMILY,341200.0,1493.0,https://photos.zillowstatic.com/fp/e3a5f6a5af02a38138528c97d5a31fdf-p_e.jpg,,
"101 Lower North Fork Rd #B, Lander, WY 82520",82520,Lander,WY,2000,1.0,1.0,720.0,2.78,https://zillow.com/homedetails/101-Lower-North-Fork-Rd-B-Lander-WY-82520/452038678_zpid/,42.880318,-108.7654,APARTMENT,,,https://photos.zillowstatic.com/fp/8ce7549409cb46103224bb5d7ce4f115-p_e.jpg,,
"175 Custer St, Lander, WY 82520",82520,Lander,WY,1200,2.0,1.0,,,https://zillow.com/homedetails/175-Custer-St-Lander-WY-82520/2093788225_zpid/,42.82091,-108.732,APARTMENT,,1161.0,https://photos.zillowstatic.com/fp/3321bf48ce942f94bcfeb8ece4ab3a9e-p_e.jpg,,
"36 Wapiti Heights Dr, Cody, WY 82414",82414,Cody,WY,3100,3.0,1.0,1620.0,1.91,https://zillow.com/homedetails/36-Wapiti-Heights-Dr-Cody-WY-82414/104694495_zpid/,44.491657,-109.425476,SINGLE_FAMILY,537500.0,1875.0,https://photos.zillowstatic.com/fp/2db16f7c2e901180be3ca18cda660d61-p_e.jpg,,
"967 Lookout Dr, Glenrock, WY 82637",82637,Glenrock,WY,1600,3.0,2.0,1320.0,1.21,https://zillow.com/homedetails/967-Lookout-Dr-Glenrock-WY-82637/236449336_zpid/,42.85341,-105.840775,SINGLE_FAMILY,150100.0,1504.0,https://photos.zillowstatic.com/fp/4d6ca93adfb135e76f7f7c00722b8f9b-p_e.jpg,,
"116 N 7th St W APT A, Riverton, WY 82501",82501,Riverton,WY,877,2.0,1.0,864.0,1.02,https://zillow.com/homedetails/116-N-7th-St-W-APT-A-Riverton-WY-82501/2088046963_zpid/,43.025383,-108.39951,APARTMENT,,986.0,https://photos.zillowstatic.com/fp/22e8af217323c6de6d9d3a462ac66ed3-p_e.jpg,,
"2151 Frances St, Casper, WY 82601",82601,Casper,WY,1295,2.0,2.0,940.0,1.38,https://zillow.com/homedetails/2151-Frances-St-Casper-WY-82601/55623890_zpid/,42.827225,-106.316154,TOWNHOUSE,162300.0,1278.0,https://photos.zillowstatic.com/fp/13ccd31c9c758828f69db9a9ee6db1f4-p_e.jpg,,
"5575 E Spoiled Horse Rd, Jackson, WY 83001",83001,Jackson,WY,5500,3.0,3.0,3000.0,1.83,https://zillow.com/homedetails/5575-E-Spoiled-Horse-Rd-Jackson-WY-83001/128571410_zpid/,43.28008,-110.65518,SINGLE_FAMILY,2507100.0,7963.0,https://photos.zillowstatic.com/fp/6fa6eee37d99c41e09002e084d794b31-p_e.jpg,,
"1106 9th St, Wheatland, WY 82201",82201,Wheatland,WY,650,1.0,1.0,700.0,0.93,https://zillow.com/homedetails/1106-9th-St-Wheatland-WY-82201/119803956_zpid/,42.058575,-104.95296,APARTMENT,208700.0,812.0,https://photos.zillowstatic.com/fp/1f8c1437dee5270bbb420c2eb48f752c-p_e.jpg,,
"2531 Farnum St, Casper, WY 82609",82609,Casper,WY,1350,2.0,2.0,1800.0,0.75,https://zillow.com/homedetails/2531-Farnum-St-Casper-WY-82609/2099465795_zpid/,42.836895,-106.29344,TOWNHOUSE,214200.0,1329.0,https://photos.zillowstatic.com/fp/bde2868774b49d4324ad8260f915e30e-p_e.jpg,,
