address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"83-85 California Ave #2-R, Providence, RI 02905",2905,Providence,RI,1821.0,1.0,1.0,,,https://www.zillow.com/homedetails/83-85-California-Ave-2-R-Providence-RI-02905/2055915928_zpid/,41.789055,-71.39762,,,,https://photos.zillowstatic.com/fp/8cd3e92e88bcad4d0461fdce88477bf5-p_e.jpg,,
"97 Tobey St FLOOR 2, Providence, RI 02909",2909,Providence,RI,2117.0,2.0,1.0,,,https://www.zillow.com/homedetails/97-Tobey-St-FLOOR-2-Providence-RI-02909/2068731023_zpid/,41.817413,-71.43516,,,,https://photos.zillowstatic.com/fp/7d610a4705c42ad873bf2ec73e9b91c5-p_e.jpg,,
"40 Web Ave APT 4, North Kingstown, RI 02852",2852,North Kingstown,RI,2511.0,2.0,2.0,1160.0,,https://www.zillow.com/homedetails/40-Web-Ave-APT-4-North-Kingstown-RI-02852/65868051_zpid/,41.548992,-71.438225,,429400.0,,https://photos.zillowstatic.com/fp/ed10ef8897babaac604eb8e070599aa5-p_e.jpg,,
"47 Morgan Ave APT 45, Johnston, RI 02919",2919,Johnston,RI,2588.0,2.0,2.0,1452.0,,https://www.zillow.com/homedetails/47-Morgan-Ave-APT-45-Johnston-RI-02919/65843300_zpid/,41.80179,-71.47246,,320600.0,,https://photos.zillowstatic.com/fp/ca44f5ddedd4245fcf7bc5ce06eeef50-p_e.jpg,,
"4 Frontier Rd, Warwick, RI 02889",2889,Warwick,RI,2117.0,2.0,1.0,1000.0,,https://www.zillow.com/homedetails/4-Frontier-Rd-Warwick-RI-02889/66081270_zpid/,41.733574,-71.40225,,,,https://photos.zillowstatic.com/fp/bd8a1fc81accf5799030b9b7c35ccb0b-p_e.jpg,,
"285 Newport Ave, Rumford, RI 02916",2916,Rumford,RI,2577.0,3.0,1.0,1250.0,,https://www.zillow.com/homedetails/285-Newport-Ave-Rumford-RI-02916/2063233609_zpid/,41.851006,-71.354675,,397000.0,,https://photos.zillowstatic.com/fp/6305aea070bf5e7e1b948e261fe34a07-p_e.jpg,,
"44 Bristol Rd, Narragansett, RI 02882",2882,Narragansett,RI,4046.0,5.0,3.0,2449.0,,https://www.zillow.com/homedetails/44-Bristol-Rd-Narragansett-RI-02882/65938009_zpid/,41.39472,-71.47547,,1064700.0,,https://photos.zillowstatic.com/fp/fc7b93479f9907062d204d06cd91eb36-p_e.jpg,,
"21 Meadowrue Trl, Saunderstown, RI 02874",2874,Saunderstown,RI,2875.0,3.0,1.0,1196.0,,https://www.zillow.com/homedetails/21-Meadowrue-Trl-Saunderstown-RI-02874/66037892_zpid/,41.496574,-71.43859,,560500.0,,https://photos.zillowstatic.com/fp/2221032fafc7e9a1851ad06d6390d8e5-p_e.jpg,,
"26 Barkers Ln #4, Portsmouth, RI 02871",2871,Portsmouth,RI,2036.0,1.0,1.0,800.0,,https://www.zillow.com/homedetails/26-Barkers-Ln-4-Portsmouth-RI-02871/2079362097_zpid/,41.630573,-71.25334,,,,https://photos.zillowstatic.com/fp/e1023e31f3f52e393e5726561cb3101c-p_e.jpg,,
"85 Vinton St FLOOR 3, Providence, RI 02909",2909,Providence,RI,2580.0,4.0,1.0,,,https://www.zillow.com/homedetails/85-Vinton-St-FLOOR-3-Providence-RI-02909/2069552726_zpid/,41.8217,-71.42938,,,,https://photos.zillowstatic.com/fp/4a8759df5327f930f4212356d6cba39d-p_e.jpg,,
"(undisclosed Address), Woonsocket, RI 02895",2895,Woonsocket,RI,2023.0,2.0,2.0,968.0,,https://www.zillow.com/homedetails/Woonsocket-RI-02895/72063542_zpid/,,,,277800.0,,https://photos.zillowstatic.com/fp/37944d6344d8c09623e5c4f11b77f687-p_e.jpg,,
"561 Bristol Ferry Rd UNIT B, Portsmouth, RI 02871",2871,Portsmouth,RI,3350.0,2.0,3.0,2010.0,,https://www.zillow.com/homedetails/561-Bristol-Ferry-Rd-UNIT-B-Portsmouth-RI-02871/2056958566_zpid/,41.630013,-71.25448,,,,https://photos.zillowstatic.com/fp/248095e121f145282837f365d7fa278f-p_e.jpg,,
"142 Evergreen St FLOOR 2, Providence, RI 02906",2906,Providence,RI,2763.0,3.0,1.0,1400.0,,https://www.zillow.com/homedetails/142-Evergreen-St-FLOOR-2-Providence-RI-02906/2078932946_zpid/,41.84465,-71.40073,,,,https://photos.zillowstatic.com/fp/34a6564f57d67dcf9a4e9dadfb7d7394-p_e.jpg,,
"200 Manville Hill Rd #A6, Cumberland, RI 02864",2864,Cumberland,RI,1576.0,1.0,1.0,730.0,,https://www.zillow.com/homedetails/200-Manville-Hill-Rd-A6-Cumberland-RI-02864/2063353796_zpid/,41.9774,-71.461174,,200800.0,,https://photos.zillowstatic.com/fp/a1a356e2c840f98561ec2ec0d2306644-p_e.jpg,,
"852 Smith St, Providence, RI 02908",2908,Providence,RI,2094.0,2.0,1.0,1200.0,,https://www.zillow.com/homedetails/852-Smith-St-Providence-RI-02908/65851501_zpid/,41.839867,-71.43925,,577100.0,,https://photos.zillowstatic.com/fp/e9e0cd9d28f0c891ddd0e1cd2226b478-p_e.jpg,,
"101 Ring St, Providence, RI 02909",2909,Providence,RI,2366.0,3.0,1.0,1300.0,,https://www.zillow.com/homedetails/101-Ring-St-Providence-RI-02909/65892343_zpid/,41.82024,-71.43452,,701800.0,,https://photos.zillowstatic.com/fp/4e4a8893f19cfd977d918b075fd74fee-p_e.jpg,,
"694 County Rd, Barrington, RI 02806",2806,Barrington,RI,2725.0,3.0,1.0,950.0,,https://www.zillow.com/homedetails/694-County-Rd-Barrington-RI-02806/82696595_zpid/,41.757412,-71.337746,,483200.0,,https://photos.zillowstatic.com/fp/130fee0b13ea5d2d98550d666db55c2b-p_e.jpg,,
"(undisclosed Address), Providence, RI 02905",2905,Providence,RI,2196.0,3.0,1.0,1200.0,,https://www.zillow.com/homedetails/Providence-RI-02905/2072288276_zpid/,,,,,,https://photos.zillowstatic.com/fp/e4bfb372cb8469a860dc8563e55b183c-p_e.jpg,,
"266 Gano St FLOOR 2, Providence, RI 02906",2906,Providence,RI,2169.0,1.0,1.0,750.0,,https://www.zillow.com/homedetails/266-Gano-St-FLOOR-2-Providence-RI-02906/2066534158_zpid/,41.828575,-71.39109,,,,https://photos.zillowstatic.com/fp/ba44311a974336058eba82f29c691d39-p_e.jpg,,
"20 Chatham St #1-2, Providence, RI 02904",2904,Providence,RI,2553.0,3.0,2.0,1250.0,,https://www.zillow.com/homedetails/20-Chatham-St-1-2-Providence-RI-02904/2056961172_zpid/,41.846775,-71.41708,,,,https://photos.zillowstatic.com/fp/bb7e9469cee2b40d94422ff603277690-p_e.jpg,,
"225 Waterman St #204, Providence, RI 02906",2906,Providence,RI,2724.0,2.0,2.0,1042.0,,https://www.zillow.com/homedetails/225-Waterman-St-204-Providence-RI-02906/2077066536_zpid/,41.828297,-71.38885,,,,https://photos.zillowstatic.com/fp/c7f66f86847f45b87ed99bd4d2bb5b24-p_e.jpg,,
"5 Solar St #1, Providence, RI 02903",2903,Providence,RI,1988.0,2.0,1.0,1250.0,,https://www.zillow.com/homedetails/5-Solar-St-1-Providence-RI-02903/2066555339_zpid/,41.82296,-71.42347,,,,https://photos.zillowstatic.com/fp/559e9cea3c03be9c6e1b5476af82d7ce-p_e.jpg,,
"10 Adelphi Ave FLOOR 2, Providence, RI 02906",2906,Providence,RI,2934.0,2.0,2.0,1400.0,,https://www.zillow.com/homedetails/10-Adelphi-Ave-FLOOR-2-Providence-RI-02906/344402554_zpid/,41.830807,-71.3908,,,,https://photos.zillowstatic.com/fp/c481a64021ee43f956d7506b9ca6703b-p_e.jpg,,
"125 Parade St #2, Providence, RI 02909",2909,Providence,RI,3228.0,4.0,2.0,2500.0,,https://www.zillow.com/homedetails/125-Parade-St-2-Providence-RI-02909/2107446178_zpid/,41.812084,-71.43143,,513900.0,,https://photos.zillowstatic.com/fp/36fdfa754169f7b09508281ab8db66a0-p_e.jpg,,
"6 Cherry Ln, Bristol, RI 02809",2809,Bristol,RI,4394.0,1.0,1.0,800.0,,https://www.zillow.com/homedetails/6-Cherry-Ln-Bristol-RI-02809/65934991_zpid/,41.69248,-71.28713,,1027700.0,,https://photos.zillowstatic.com/fp/b7433438532349e4f26bb610c032eb9b-p_e.jpg,,
"843 Hope St #2, Providence, RI 02906",2906,Providence,RI,2322.0,2.0,1.0,1216.0,,https://www.zillow.com/homedetails/843-Hope-St-2-Providence-RI-02906/2093746359_zpid/,41.85,-71.39421,,,,https://photos.zillowstatic.com/fp/04cb828899e547d7e54ccec054c8d2b7-p_e.jpg,,
"204 California Ave, Providence, RI 02905",2905,Providence,RI,2116.0,3.0,1.0,1200.0,,https://www.zillow.com/homedetails/204-California-Ave-Providence-RI-02905/2140717784_zpid/,41.7889,-71.39781,,,,https://photos.zillowstatic.com/fp/0591877f8757be7fc6c639bbf8332578-p_e.jpg,,
"142 W Clifford St FLOOR 2, Providence, RI 02907",2907,Providence,RI,1752.0,2.0,1.0,1000.0,,https://www.zillow.com/homedetails/142-W-Clifford-St-FLOOR-2-Providence-RI-02907/2062498510_zpid/,41.811245,-71.418396,,,,https://photos.zillowstatic.com/fp/efd4b4705b1a9c44da030431a2b41a06-p_e.jpg,,
"8 Goodwin St #A1, Newport, RI 02840",2840,Newport,RI,5502.0,3.0,2.0,1290.0,,https://www.zillow.com/homedetails/8-Goodwin-St-A1-Newport-RI-02840/2080425759_zpid/,41.47849,-71.31481,,,,https://photos.zillowstatic.com/fp/829f5dbaabdce526998c4f0c38d8b6c5-p_e.jpg,,
"304 New River Rd APT 18, Manville, RI 02838",2838,Manville,RI,1808.0,2.0,1.0,850.0,,https://www.zillow.com/homedetails/304-New-River-Rd-APT-18-Manville-RI-02838/2070248903_zpid/,41.964127,-71.46686,,,,https://photos.zillowstatic.com/fp/b93b6f2777e8033713c7887db20e1141-p_e.jpg,,
"414 River Ave, Providence, RI 02908",2908,Providence,RI,2315.0,3.0,1.0,1450.0,,https://www.zillow.com/homedetails/414-River-Ave-Providence-RI-02908/66023180_zpid/,41.839115,-71.44046,,689700.0,,https://photos.zillowstatic.com/fp/05847ead4239dff06b5ef0f645ed32fa-p_e.jpg,,
"1292 Westminster St #306, Providence, RI 02909",2909,Providence,RI,1989.0,1.0,1.0,829.0,,https://www.zillow.com/homedetails/1292-Westminster-St-306-Providence-RI-02909/2078336819_zpid/,41.816402,-71.43047,,,,https://photos.zillowstatic.com/fp/6547bfa4b9f24bb1b45f558ba431a6e7-p_e.jpg,,
"12 Bicknell Ave, Cranston, RI 02920",2920,Cranston,RI,3568.0,4.0,3.0,1874.0,,https://www.zillow.com/homedetails/12-Bicknell-Ave-Cranston-RI-02920/180899704_zpid/,41.73645,-71.46687,,582500.0,,https://photos.zillowstatic.com/fp/7ade83de515e57898ae684906065cd64-p_e.jpg,,
"340 Old Mill Ln, Portsmouth, RI 02871",2871,Portsmouth,RI,3791.0,5.0,2.0,960.0,,https://www.zillow.com/homedetails/340-Old-Mill-Ln-Portsmouth-RI-02871/65967025_zpid/,41.52055,-71.2353,,554800.0,,https://photos.zillowstatic.com/fp/aaf4b3540ec180b1ea5dc459e2e4eaea-p_e.jpg,,
"84 8th St, Providence, RI 02906",2906,Providence,RI,2819.0,3.0,1.0,1500.0,,https://www.zillow.com/homedetails/84-8th-St-Providence-RI-02906/65889926_zpid/,41.85335,-71.397354,,890000.0,,https://photos.zillowstatic.com/fp/468caa6429d30d999945dd5a2fb5f29a-p_e.jpg,,
"41 Otter Acres Way, South Kingstown, RI 02879",2879,South Kingstown,RI,1964.0,1.0,1.0,750.0,,https://www.zillow.com/homedetails/41-Otter-Acres-Way-South-Kingstown-RI-02879/66043391_zpid/,41.428677,-71.552635,,943700.0,,https://photos.zillowstatic.com/fp/534e07324173ea5725a291e441da3d8c-p_e.jpg,,
"12 Halton St FLOOR 2, Providence, RI 02907",2907,Providence,RI,1750.0,2.0,1.0,1690.0,,https://www.zillow.com/homedetails/12-Halton-St-FLOOR-2-Providence-RI-02907/2080581439_zpid/,41.80287,-71.434105,,,,https://photos.zillowstatic.com/fp/104ec85e87ac722a3f38cce5b29d7d25-p_e.jpg,,
"435 Thames St UNIT 1, Newport, RI 02840",2840,Newport,RI,3746.0,2.0,2.0,1217.0,,https://www.zillow.com/homedetails/435-Thames-St-UNIT-1-Newport-RI-02840/2068360286_zpid/,41.481422,-71.31466,,,,https://photos.zillowstatic.com/fp/03eb1ca984955f7909d73088767520ef-p_e.jpg,,
"14 Hannah St #1, Providence, RI 02909",2909,Providence,RI,2271.0,3.0,2.0,2640.0,,https://www.zillow.com/homedetails/14-Hannah-St-1-Providence-RI-02909/2060665895_zpid/,41.82366,-71.44898,,,,https://photos.zillowstatic.com/fp/fde9c55504e02686922889c7099211a7-p_e.jpg,,
"56 Doyle Ave #2, Providence, RI 02906",2906,Providence,RI,2698.0,4.0,1.0,1100.0,,https://www.zillow.com/homedetails/56-Doyle-Ave-2-Providence-RI-02906/80625201_zpid/,41.838703,-71.40662,,,,https://photos.zillowstatic.com/fp/f4058621864118381be3f757c69d4484-p_e.jpg,,
"2 California Ave #2, Providence, RI 02905",2905,Providence,RI,1817.0,3.0,1.0,,,https://www.zillow.com/homedetails/2-California-Ave-2-Providence-RI-02905/2078216419_zpid/,41.789986,-71.39276,,,,https://photos.zillowstatic.com/fp/c5c446d4a397b9d9d250ab128973c25b-p_e.jpg,,
"650 E Greenwich Ave APT 6-308, West Warwick, RI 02893",2893,West Warwick,RI,2351.0,2.0,2.0,1147.0,,https://www.zillow.com/homedetails/650-E-Greenwich-Ave-APT-6-308-West-Warwick-RI-02893/66085400_zpid/,41.67378,-71.505936,,295900.0,,https://photos.zillowstatic.com/fp/68fa505773ac6a8a7128b64a5a528790-p_e.jpg,,
"52 Clifford St #2, Pawtucket, RI 02860",2860,Pawtucket,RI,2009.0,3.0,1.0,1300.0,,https://www.zillow.com/homedetails/52-Clifford-St-2-Pawtucket-RI-02860/346919330_zpid/,41.867588,-71.3853,,,,https://photos.zillowstatic.com/fp/b6d9a3c53bd4b91760920038bdee2af1-p_e.jpg,,
"(undisclosed Address), Providence, RI 02909",2909,Providence,RI,2548.0,4.0,1.0,1300.0,,https://www.zillow.com/homedetails/Providence-RI-02909/2080981650_zpid/,,,,,,https://photos.zillowstatic.com/fp/5f096e7ccee35708516ee0fab3f22294-p_e.jpg,,
"11 Burr Ave, Barrington, RI 02806",2806,Barrington,RI,3764.0,3.0,2.0,1818.0,,https://www.zillow.com/homedetails/11-Burr-Ave-Barrington-RI-02806/82693898_zpid/,41.747734,-71.292595,,520000.0,,https://photos.zillowstatic.com/fp/f93b57d6b42b159df45a4822b4c37d86-p_e.jpg,,
"(undisclosed Address), Providence, RI 02909",2909,Providence,RI,2506.0,3.0,2.0,1100.0,,https://www.zillow.com/homedetails/Providence-RI-02909/65804405_zpid/,,,,603000.0,,https://photos.zillowstatic.com/fp/a534ff90566b56e556a09f65cb7725c2-p_e.jpg,,
"(undisclosed Address), Pawtucket, RI 02861",2861,Pawtucket,RI,1387.0,1.0,1.0,,,https://www.zillow.com/homedetails/Pawtucket-RI-02861/65891951_zpid/,,,,510800.0,,,,
"17 Lorimer Ave UNIT 1, Providence, RI 02906",2906,Providence,RI,2566.0,3.0,1.0,1530.0,,https://www.zillow.com/homedetails/17-Lorimer-Ave-UNIT-1-Providence-RI-02906/2061942620_zpid/,41.84725,-71.39277,,,,https://photos.zillowstatic.com/fp/242155d214438d38c0ae58acfb219e70-p_e.jpg,,
"272 Riverside St, Portsmouth, RI 02871",2871,Portsmouth,RI,2695.0,2.0,1.0,725.0,,https://www.zillow.com/homedetails/272-Riverside-St-Portsmouth-RI-02871/66032421_zpid/,41.628693,-71.22834,,410600.0,,https://photos.zillowstatic.com/fp/88422d281b52ae749b88dbfaa64d3c1c-p_e.jpg,,
"64 W Friendship St FLOOR 2, Providence, RI 02907",2907,Providence,RI,2022.0,3.0,1.0,1000.0,,https://www.zillow.com/homedetails/64-W-Friendship-St-FLOOR-2-Providence-RI-02907/347804800_zpid/,41.80968,-71.42332,,,,https://photos.zillowstatic.com/fp/6254f2b53b1fdf5ea6fc578a41efdcd6-p_e.jpg,,
"18 Ogden St, Providence, RI 02906",2906,Providence,RI,2623.0,2.0,1.0,1300.0,,https://www.zillow.com/homedetails/18-Ogden-St-Providence-RI-02906/2091961086_zpid/,41.851772,-71.39287,,,,https://photos.zillowstatic.com/fp/66361ce01c051cac21184e2ff7c7bc84-p_e.jpg,,
"94 Andem St #1, Providence, RI 02908",2908,Providence,RI,2219.0,3.0,1.0,2000.0,,https://www.zillow.com/homedetails/94-Andem-St-1-Providence-RI-02908/2107844306_zpid/,41.83033,-71.44347,,,,https://photos.zillowstatic.com/fp/cc3e4ba332e5de7b43d7db73374f4747-p_e.jpg,,
"(undisclosed Address), Bradford, RI 02808",2808,Bradford,RI,1965.0,2.0,1.0,,,https://www.zillow.com/homedetails/Bradford-RI-02808/2055709188_zpid/,,,,,,https://photos.zillowstatic.com/fp/4a371f4bce72cebae1d9448726039cd9-p_e.jpg,,
"453 Angell St APT 6, Providence, RI 02906",2906,Providence,RI,2116.0,1.0,1.0,760.0,,https://www.zillow.com/homedetails/453-Angell-St-APT-6-Providence-RI-02906/2129162421_zpid/,41.829636,-71.38954,,,,https://photos.zillowstatic.com/fp/7f86eab0d8cc47e4908adbc2a686f1ff-p_e.jpg,,
"1634 Westminster St, Providence, RI 02909",2909,Providence,RI,2252.0,3.0,1.0,1300.0,,https://www.zillow.com/homedetails/1634-Westminster-St-Providence-RI-02909/2061698491_zpid/,41.815765,-71.4367,,,,https://photos.zillowstatic.com/fp/488baf565afb68d208136c632089253a-p_e.jpg,,
"300 New River Rd, Manville, RI 02838",2838,Manville,RI,1821.0,2.0,1.0,902.0,,https://www.zillow.com/homedetails/300-New-River-Rd-Manville-RI-02838/2103199270_zpid/,41.96475,-71.46637,,,,https://photos.zillowstatic.com/fp/ffb7b330191d35db25b9df83123b40ff-p_e.jpg,,
"29 Canterbury Dr, Bradford, RI 02808",2808,Bradford,RI,3197.0,4.0,2.0,1428.0,,https://www.zillow.com/homedetails/29-Canterbury-Dr-Bradford-RI-02808/65866758_zpid/,41.393787,-71.74869,,447100.0,,https://photos.zillowstatic.com/fp/cfa7afedcf89f21b122d34f99f6d564a-p_e.jpg,,
"15 Ames St #2, Providence, RI 02909",2909,Providence,RI,2127.0,2.0,1.0,742.0,,https://www.zillow.com/homedetails/15-Ames-St-2-Providence-RI-02909/80625292_zpid/,41.823967,-71.43081,,,,https://photos.zillowstatic.com/fp/06225c0fd2dc61a7204491e1d18598df-p_e.jpg,,
"32 Doyle Ave APT 2, Providence, RI 02906",2906,Providence,RI,2434.0,3.0,1.0,1200.0,,https://www.zillow.com/homedetails/32-Doyle-Ave-APT-2-Providence-RI-02906/2089570994_zpid/,41.838642,-71.40777,,,,https://photos.zillowstatic.com/fp/0921a8b33848416a4179e19abc55e0a2-p_e.jpg,,
"423 Purgatory Rd FLOOR 3, Middletown, RI 02842",2842,Middletown,RI,3131.0,2.0,1.0,1050.0,,https://www.zillow.com/homedetails/423-Purgatory-Rd-FLOOR-3-Middletown-RI-02842/2080142000_zpid/,41.487907,-71.27137,,,,https://photos.zillowstatic.com/fp/57add163ed68fe00f1b91f17690afa49-p_e.jpg,,
"494 Academy Ave #1, Providence, RI 02908",2908,Providence,RI,2639.0,4.0,1.0,1200.0,,https://www.zillow.com/homedetails/494-Academy-Ave-1-Providence-RI-02908/2083373546_zpid/,41.838406,-71.4451,,,,https://photos.zillowstatic.com/fp/62a95b67c4c0ac54c88a981c927279e2-p_e.jpg,,
"31 Russell Ave, Newport, RI 02840",2840,Newport,RI,3536.0,3.0,2.0,1251.0,,https://www.zillow.com/homedetails/31-Russell-Ave-Newport-RI-02840/65816081_zpid/,41.50311,-71.3066,,797700.0,,https://photos.zillowstatic.com/fp/64a8864eff3b158a0957b60b5b33e1b7-p_e.jpg,,
"123 Benevolent St, Providence, RI 02906",2906,Providence,RI,5499.0,6.0,3.0,2540.0,,https://www.zillow.com/homedetails/123-Benevolent-St-Providence-RI-02906/66007168_zpid/,41.824905,-71.39443,,945200.0,,https://photos.zillowstatic.com/fp/dbd025b0285ff30d5ec1a3ab32f6af3e-p_e.jpg,,
"163 Morrison Ave, Middletown, RI 02842",2842,Middletown,RI,4936.0,3.0,3.0,1892.0,,https://www.zillow.com/homedetails/163-Morrison-Ave-Middletown-RI-02842/66091076_zpid/,41.503952,-71.27789,,992000.0,,https://photos.zillowstatic.com/fp/aae4dc9187977f368ab733b47f3db594-p_e.jpg,,
"2980 Post Rd APT 4, Warwick, RI 02886",2886,Warwick,RI,2613.0,2.0,2.0,1410.0,,https://www.zillow.com/homedetails/2980-Post-Rd-APT-4-Warwick-RI-02886/82536742_zpid/,41.70377,-71.4537,,364500.0,,https://photos.zillowstatic.com/fp/cdc6a2f88bcd2850fb002e2e84137009-p_e.jpg,,
"27 Candace St FLOOR 2, Providence, RI 02908",2908,Providence,RI,2067.0,3.0,1.0,900.0,,https://www.zillow.com/homedetails/27-Candace-St-FLOOR-2-Providence-RI-02908/2077461672_zpid/,41.835007,-71.42207,,,,https://photos.zillowstatic.com/fp/8b306bb2a296e4705a1aead0e9e29b38-p_e.jpg,,
"(undisclosed Address), Newport, RI 02840",2840,Newport,RI,2912.0,2.0,2.0,995.0,,https://www.zillow.com/homedetails/Newport-RI-02840/2129555251_zpid/,,,,,,https://photos.zillowstatic.com/fp/e1c68a73ad13e97604962cb918d639ff-p_e.jpg,,
"195 Pleasant St APT 1, Providence, RI 02906",2906,Providence,RI,2271.0,2.0,1.0,1300.0,,https://www.zillow.com/homedetails/195-Pleasant-St-APT-1-Providence-RI-02906/2055045620_zpid/,41.839527,-71.401985,,,,https://photos.zillowstatic.com/fp/bb8f34f3b95b2f6ba2ceda0b0486bc79-p_e.jpg,,
"306 Potters Ave FLOOR 2, Providence, RI 02905",2905,Providence,RI,2310.0,3.0,1.0,1175.0,,https://www.zillow.com/homedetails/306-Potters-Ave-FLOOR-2-Providence-RI-02905/2055957631_zpid/,41.803005,-71.41829,,,,https://photos.zillowstatic.com/fp/707a0921d948be1aa938678869e82da3-p_e.jpg,,
"55 Ashburton Dr, Cranston, RI 02921",2921,Cranston,RI,3474.0,2.0,3.0,2700.0,,https://www.zillow.com/homedetails/55-Ashburton-Dr-Cranston-RI-02921/66096941_zpid/,41.780735,-71.51713,,628500.0,,https://photos.zillowstatic.com/fp/6a23c6aad822c8b81544c73ad2515d49-p_e.jpg,,
"28 W Main Rd, Middletown, RI 02842",2842,Middletown,RI,4462.0,4.0,4.0,3150.0,,https://www.zillow.com/homedetails/28-W-Main-Rd-Middletown-RI-02842/89613922_zpid/,41.50641,-71.30178,,1176500.0,,https://photos.zillowstatic.com/fp/0e37c82e7f9dc484a4f54cc4763aefcd-p_e.jpg,,
"38 Cotter St, East Providence, RI 02914",2914,East Providence,RI,2711.0,3.0,1.0,980.0,,https://www.zillow.com/homedetails/38-Cotter-St-East-Providence-RI-02914/2068686122_zpid/,41.818726,-71.35903,,512300.0,,https://photos.zillowstatic.com/fp/88ebb759f68d219901c145dabec458bf-p_e.jpg,,
"16 Florence Ave, Newport, RI 02840",2840,Newport,RI,4131.0,3.0,4.0,1248.0,,https://www.zillow.com/homedetails/16-Florence-Ave-Newport-RI-02840/66087902_zpid/,41.468338,-71.31496,,1052600.0,,https://photos.zillowstatic.com/fp/cba1b7181e906861582196570937edc4-p_e.jpg,,
"16 Joyce Ann Dr, Smithfield, RI 02917",2917,Smithfield,RI,2637.0,2.0,1.0,1100.0,,https://www.zillow.com/homedetails/16-Joyce-Ann-Dr-Smithfield-RI-02917/66080426_zpid/,41.877693,-71.54077,,424200.0,,https://photos.zillowstatic.com/fp/2d626d028b6efaa0a3ec5419c0ea530b-p_e.jpg,,
