address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"7112 W 137th Ln UNIT A, Cedar Lake, IN 46303",46303,Cedar Lake,IN,1700,3.0,1,1200.0,1.42,https://zillow.com/homedetails/7112-W-137th-Ln-UNIT-A-Cedar-Lake-IN-46303/2060916254_zpid/,41.368725,-87.42034,TOWNHOUSE,172700.0,1801.0,https://photos.zillowstatic.com/fp/aa3fe833d0ab38cba6828ae3f698df15-p_e.jpg,,
"4226 W Dunes Hwy, Michigan City, IN 46360",46360,Michigan City,IN,1425,3.0,1,1025.0,1.39,https://zillow.com/homedetails/4226-W-Dunes-Hwy-Michigan-City-IN-46360/89777789_zpid/,41.681553,-86.96438,APARTMENT,,1726.0,https://photos.zillowstatic.com/fp/b82db18ca814309d08471cad26adf31c-p_e.jpg,,
"214 S State Road 2, Valparaiso, IN 46385",46385,Valparaiso,IN,1200,1.0,1,450.0,2.67,https://zillow.com/homedetails/214-S-State-Road-2-Valparaiso-IN-46385/201148023_zpid/,41.404408,-87.15087,APARTMENT,,996.0,https://photos.zillowstatic.com/fp/08d0a5404b91aee0e44e495e6eba57dc-p_e.jpg,,
"130 Towle Ave #A, Mishawaka, IN 46544",46544,Mishawaka,IN,675,,1,411.0,1.64,https://zillow.com/homedetails/130-Towle-Ave-A-Mishawaka-IN-46544/2059104521_zpid/,41.662117,-86.18701,APARTMENT,,1000.0,https://photos.zillowstatic.com/fp/6777b70c6e2e788c3208035c8d9de113-p_e.jpg,,
"415 N Elkhart St LOT 87, Wakarusa, IN 46573",46573,Wakarusa,IN,400,3.0,2,1279.0,0.31,https://zillow.com/homedetails/415-N-Elkhart-St-LOT-87-Wakarusa-IN-46573/455249349_zpid/,41.541542,-86.022896,APARTMENT,,,https://photos.zillowstatic.com/fp/a797c7f4ccd5518d00ad5c5c88185583-p_e.jpg,,
"202 Russell St, Michigan City, IN 46360",46360,Michigan City,IN,1900,4.0,1,1536.0,1.24,https://zillow.com/homedetails/202-Russell-St-Michigan-City-IN-46360/85529277_zpid/,41.702393,-86.89995,SINGLE_FAMILY,225900.0,1786.0,https://photos.zillowstatic.com/fp/78491d0a014f56fe56163e10a643ea21-p_e.jpg,,
"52650 Santa Monica Dr, Granger, IN 46530",46530,Granger,IN,2600,3.0,2,1531.0,1.7,https://zillow.com/homedetails/52650-Santa-Monica-Dr-Granger-IN-46530/77057738_zpid/,41.72871,-86.15994,SINGLE_FAMILY,217100.0,2458.0,https://photos.zillowstatic.com/fp/e156c9771376c40388dfac5dae0f06ba-p_e.jpg,,
"2919 Blake Rd, Portage, IN 46368",46368,Portage,IN,1200,2.0,1,,,https://zillow.com/homedetails/2919-Blake-Rd-Portage-IN-46368/2095594645_zpid/,41.5673,-87.2167,APARTMENT,,1387.0,https://photos.zillowstatic.com/fp/1333f241662d5c0b277e0eb20b5cfbd6-p_e.jpg,,
"123 E 9th St #3, Michigan City, IN 46360",46360,Michigan City,IN,1100,2.0,1,,,https://zillow.com/homedetails/123-E-9th-St-3-Michigan-City-IN-46360/448380631_zpid/,41.712936,-86.89845,APARTMENT,,,https://photos.zillowstatic.com/fp/30fa5c252f1659df473ebfb9640e6f48-p_e.jpg,,
"216 Main St FLOOR 1, Michigan City, IN 46360",46360,Michigan City,IN,1425,3.0,1,1200.0,1.19,https://zillow.com/homedetails/216-Main-St-FLOOR-1-Michigan-City-IN-46360/453910151_zpid/,41.712433,-86.89292,APARTMENT,,,https://photos.zillowstatic.com/fp/7575dac68bd5e227fcc2a9877a41cb12-p_e.jpg,,
"235 W 550 N, Valparaiso, IN 46385",46385,Valparaiso,IN,3000,6.0,3,2420.0,1.24,https://zillow.com/homedetails/235-W-550-N-Valparaiso-IN-46385/81518766_zpid/,41.514484,-87.11139,SINGLE_FAMILY,357800.0,2999.0,https://photos.zillowstatic.com/fp/9acb507f2cb75aec83f6331390bf8bb5-p_e.jpg,,
"441 Connecticut St #2, Gary, IN 46402",46402,Gary,IN,1500,3.0,1,1287.0,1.17,https://zillow.com/homedetails/441-Connecticut-St-2-Gary-IN-46402/451987428_zpid/,41.60298,-87.334305,APARTMENT,,,https://photos.zillowstatic.com/fp/941bc5c31eae62993a6bb1964b158d3f-p_e.jpg,,
"4589 Hayes St #CH, Gary, IN 46408",46408,Gary,IN,950,1.0,1,,,https://zillow.com/homedetails/4589-Hayes-St-CH-Gary-IN-46408/455152870_zpid/,41.53524,-87.35651,APARTMENT,,,https://photos.zillowstatic.com/fp/c48801b017eb6c1632d3ef88442d0110-p_e.jpg,,
"631 Spring St APT 1, Michigan City, IN 46360",46360,Michigan City,IN,1425,2.0,1,1184.0,1.2,https://zillow.com/homedetails/631-Spring-St-APT-1-Michigan-City-IN-46360/2057934692_zpid/,41.715923,-86.8982,APARTMENT,,1135.0,https://photos.zillowstatic.com/fp/d21bc2258c93a3ded9b1e0c32442c81b-p_e.jpg,,
"403 Frances St, South Bend, IN 46617",46617,South Bend,IN,4000,3.0,4,2184.0,1.83,https://zillow.com/homedetails/403-Frances-St-South-Bend-IN-46617/2087520244_zpid/,41.672493,-86.23722,APARTMENT,,4238.0,https://photos.zillowstatic.com/fp/0e70050288975f298f254bdcdcecb08a-p_e.jpg,,
"357 W Dahlgren Dr, Crown Pt, IN 46307",46307,Crown Pt,IN,2100,3.0,2,1092.0,1.92,https://zillow.com/homedetails/357-W-Dahlgren-Dr-Crown-Pt-IN-46307/444032358_zpid/,41.425034,-87.36902,TOWNHOUSE,202900.0,,https://photos.zillowstatic.com/fp/afc59e29ad302c147d8317f542f360d0-p_e.jpg,,
"221 S 2nd St, Chesterton, IN 46304",46304,Chesterton,IN,2200,4.0,2,1800.0,1.22,https://zillow.com/homedetails/221-S-2nd-St-Chesterton-IN-46304/81532192_zpid/,41.60904,-87.05318,SINGLE_FAMILY,230000.0,2652.0,https://photos.zillowstatic.com/fp/aedf982707a5818d2d188108c48cb545-p_e.jpg,,
"6059 Delaware Dr, Merrillville, IN 46410",46410,Merrillville,IN,1450,2.0,2,1144.0,1.27,https://zillow.com/homedetails/6059-Delaware-Dr-Merrillville-IN-46410/124911054_zpid/,41.508465,-87.33046,TOWNHOUSE,122800.0,1536.0,https://photos.zillowstatic.com/fp/f0a09de41f252ce91042f36765996b73-p_e.jpg,,
"224 Glenview Ave, La Porte, IN 46350",46350,La Porte,IN,1200,2.0,1,966.0,1.24,https://zillow.com/homedetails/224-Glenview-Ave-La-Porte-IN-46350/118673261_zpid/,41.603374,-86.69177,APARTMENT,146900.0,1167.0,https://photos.zillowstatic.com/fp/eb7d051d453d341e364112809d57b822-p_e.jpg,,
"2145 E 111th Pl, Crown Point, IN 46307",46307,Crown Point,IN,2790,3.0,3,2027.0,1.38,https://zillow.com/homedetails/2145-E-111th-Pl-Crown-Point-IN-46307/444067805_zpid/,41.414764,-87.30894,SINGLE_FAMILY,351100.0,,https://photos.zillowstatic.com/fp/89e97c0c1766be540373c565369afb8a-p_e.jpg,,
"2138 Dogwood Ln, Chesterton, IN 46304",46304,Chesterton,IN,2195,3.0,3,1480.0,1.48,https://zillow.com/homedetails/2138-Dogwood-Ln-Chesterton-IN-46304/64983259_zpid/,41.599613,-87.08028,APARTMENT,203700.0,1902.0,https://photos.zillowstatic.com/fp/eb7c385e3222ec0f1c81bfddf0047ac7-p_e.jpg,,
"10342 Morse Pl, Crown Pt, IN 46307",46307,Crown Pt,IN,3400,3.0,3,2251.0,1.51,https://zillow.com/homedetails/10342-Morse-Pl-Crown-Pt-IN-46307/2058492097_zpid/,41.4309,-87.422516,SINGLE_FAMILY,399000.0,3093.0,https://photos.zillowstatic.com/fp/333b29565df7c36401d89b6cb7486125-p_e.jpg,,
"1632 W Morgan Ave, Chesterton, IN 46304",46304,Chesterton,IN,1550,2.0,2,1100.0,1.41,https://zillow.com/homedetails/1632-W-Morgan-Ave-Chesterton-IN-46304/455320534_zpid/,41.609547,-87.07366,APARTMENT,,,https://photos.zillowstatic.com/fp/0e89eba1457eb6efe8f8ab3e92f8f171-p_e.jpg,,
"109 Scarborough Ct APT I1, Chesterton, IN 46304",46304,Chesterton,IN,1145,2.0,1,889.0,1.29,https://zillow.com/homedetails/109-Scarborough-Ct-APT-I1-Chesterton-IN-46304/455320943_zpid/,41.600338,-87.04875,APARTMENT,,,https://photos.zillowstatic.com/fp/aeccf392eb02c1fb174fc2311d2b115c-p_e.jpg,,
"12910 Cline Ave #D, Cedar Lake, IN 46303",46303,Cedar Lake,IN,1195,2.0,1,1056.0,1.13,https://zillow.com/homedetails/12910-Cline-Ave-D-Cedar-Lake-IN-46303/2064041882_zpid/,41.384956,-87.431404,APARTMENT,,1522.0,https://photos.zillowstatic.com/fp/f8af1d55c1dcb3738d53fc0a3d3fe746-p_e.jpg,,
"3915 Grand Blvd UNIT 3, East Chicago, IN 46312",46312,East Chicago,IN,800,1.0,1,580.0,1.38,https://zillow.com/homedetails/3915-Grand-Blvd-UNIT-3-East-Chicago-IN-46312/454271882_zpid/,41.64183,-87.44948,APARTMENT,,,https://photos.zillowstatic.com/fp/8a529d7098eb15ce5f7ef0fc4b86595c-p_e.jpg,,
"825 1/2 Wabash St E, Michigan City, IN 46360",46360,Michigan City,IN,1050,2.0,1,,,https://zillow.com/homedetails/825-1-2-Wabash-St-E-Michigan-City-IN-46360/455320663_zpid/,41.70138,-86.89732,APARTMENT,,,https://photos.zillowstatic.com/fp/3b182740247c4d9985391ba1cd5990a7-p_e.jpg,,
"564 Carolina St, Gary, IN 46402",46402,Gary,IN,950,2.0,1,,,https://zillow.com/homedetails/564-Carolina-St-Gary-IN-46402/73340680_zpid/,41.600636,-87.32869,APARTMENT,,904.0,https://photos.zillowstatic.com/fp/a2614a91100a720e2996c6beabbfa5fa-p_e.jpg,,
"4059 W 73rd Ave APT C, Merrillville, IN 46410",46410,Merrillville,IN,1450,2.0,2,1200.0,1.21,https://zillow.com/homedetails/4059-W-73rd-Ave-APT-C-Merrillville-IN-46410/2101696103_zpid/,41.485603,-87.3865,APARTMENT,,1650.0,https://photos.zillowstatic.com/fp/a1eb2643242f255782d12db7bbd184da-p_e.jpg,,
"5930 Fiesta Ave APT B, Portage, IN 46368",46368,Portage,IN,1450,2.0,1,1026.0,1.41,https://zillow.com/homedetails/5930-Fiesta-Ave-APT-B-Portage-IN-46368/455244146_zpid/,41.552197,-87.185165,APARTMENT,,,https://photos.zillowstatic.com/fp/176b79cfdcb6a058ab31bd7d6acd5dbf-p_e.jpg,,
"6155 Brie Ave, Portage, IN 46368",46368,Portage,IN,2695,3.0,2,1816.0,1.48,https://zillow.com/homedetails/6155-Brie-Ave-Portage-IN-46368/89777303_zpid/,41.564438,-87.17639,SINGLE_FAMILY,295100.0,2248.0,https://photos.zillowstatic.com/fp/485766bed26e0776a2fe5620738d8ce3-p_e.jpg,,
"309 Felton St #309, Michigan City, IN 46360",46360,Michigan City,IN,2495,3.0,3,1562.0,1.6,https://zillow.com/homedetails/309-Felton-St-309-Michigan-City-IN-46360/2066848971_zpid/,41.72557,-86.88985,TOWNHOUSE,407200.0,2089.0,https://photos.zillowstatic.com/fp/1d24e846789b3a14bfa82fe6ecc1880b-p_e.jpg,,
"725-1 Mulberry St #2, Hammond, IN 46324",46324,Hammond,IN,1395,2.0,1,900.0,1.55,https://zillow.com/homedetails/725-1-Mulberry-St-2-Hammond-IN-46324/451117230_zpid/,41.59109,-87.50051,APARTMENT,,,https://photos.zillowstatic.com/fp/2bfed01d7ea350932259f0e76f8759a2-p_e.jpg,,
"4011 Elm St #G, East Chicago, IN 46312",46312,East Chicago,IN,670,2.0,1,,,https://zillow.com/homedetails/4011-Elm-St-G-East-Chicago-IN-46312/455307050_zpid/,41.640182,-87.446976,APARTMENT,,,https://photos.zillowstatic.com/fp/edd312db4c8cc3efb3030f311054ecdb-p_e.jpg,,
"559 Locust St, Valparaiso, IN 46383",46383,Valparaiso,IN,1050,2.0,1,600.0,1.75,https://zillow.com/apartments/valparaiso-in/559-locust-street-1/9GMYM6/,41.46207,-87.05461,APARTMENT,,,https://photos.zillowstatic.com/fp/dc0b2ff5d719f58512c958847b7efce8-p_e.jpg,,
"472 S Court St, Crown Point, IN 46307",46307,Crown Point,IN,2200,3.0,1,1250.0,1.76,https://zillow.com/homedetails/472-S-Court-St-Crown-Point-IN-46307/73318335_zpid/,41.410404,-87.365746,SINGLE_FAMILY,311600.0,1884.0,https://photos.zillowstatic.com/fp/891650653ed665d92648f78f231d9e5b-p_e.jpg,,
"8028 Linden Ave, Munster, IN 46321",46321,Munster,IN,2850,3.0,2,2696.0,1.06,https://zillow.com/homedetails/8028-Linden-Ave-Munster-IN-46321/73398437_zpid/,41.567417,-87.49926,SINGLE_FAMILY,346400.0,2459.0,https://photos.zillowstatic.com/fp/7e7303c99031d98340a77fd840deab4a-p_e.jpg,,
"2517 Rush St, South Bend, IN 46614",46614,South Bend,IN,1100,2.0,1,984.0,1.12,https://zillow.com/homedetails/2517-Rush-St-South-Bend-IN-46614/94570747_zpid/,41.648315,-86.24325,SINGLE_FAMILY,82100.0,1041.0,https://photos.zillowstatic.com/fp/918b13f4473d221f16053b93a19ba59b-p_e.jpg,,
"1530 121st St UNIT 2, Whiting, IN 46394",46394,Whiting,IN,1150,2.0,1,780.0,1.47,https://zillow.com/homedetails/1530-121st-St-UNIT-2-Whiting-IN-46394/455169128_zpid/,41.675514,-87.49149,APARTMENT,,,https://photos.zillowstatic.com/fp/bf5199938323b8f45dacb2964c34218d-p_e.jpg,,
"1038 Ames St, Hammond, IN 46320",46320,Hammond,IN,2000,3.0,2,1613.0,1.24,https://zillow.com/homedetails/1038-Ames-St-Hammond-IN-46320/73351342_zpid/,41.599873,-87.50326,SINGLE_FAMILY,134300.0,2005.0,https://photos.zillowstatic.com/fp/fc7e2123c37fc70feb5f7d10a6fa7be9-p_e.jpg,,
"1922 Catalpa St, South Bend, IN 46613",46613,South Bend,IN,1350,3.0,2,1236.0,1.09,https://zillow.com/homedetails/1922-Catalpa-St-South-Bend-IN-46613/2058519446_zpid/,41.65376,-86.26229,SINGLE_FAMILY,,1358.0,https://photos.zillowstatic.com/fp/0659f3cb45ce2bef2db04481d906ac86-p_e.jpg,,
"405 Ogden Ave, Michigan City, IN 46360",46360,Michigan City,IN,1025,2.0,1,,,https://zillow.com/homedetails/405-Ogden-Ave-Michigan-City-IN-46360/454981482_zpid/,41.688747,-86.89928,APARTMENT,,,https://photos.zillowstatic.com/fp/c2b5649addfaeafe9e8549885b7f5e34-p_e.jpg,,
"2506 Fredrickson St, South Bend, IN 46628",46628,South Bend,IN,1295,3.0,1,1005.0,1.29,https://zillow.com/homedetails/2506-Fredrickson-St-South-Bend-IN-46628/94564070_zpid/,41.68534,-86.28541,SINGLE_FAMILY,108700.0,1244.0,https://photos.zillowstatic.com/fp/b6dc61b20ca4f64e30d9df458ff42246-p_e.jpg,,
"429 W Lasalle Ave #1, South Bend, IN 46601",46601,South Bend,IN,775,1.0,1,,,https://zillow.com/homedetails/429-W-Lasalle-Ave-1-South-Bend-IN-46601/2079448442_zpid/,41.67932,-86.25704,APARTMENT,,923.0,https://photos.zillowstatic.com/fp/9d646f152ba72c5f5e36315e98b33c15-p_e.jpg,,
"205 Timothy Rd, Valparaiso, IN 46385",46385,Valparaiso,IN,2300,3.0,1,1336.0,1.72,https://zillow.com/homedetails/205-Timothy-Rd-Valparaiso-IN-46385/81522881_zpid/,41.464413,-87.09671,SINGLE_FAMILY,268200.0,2053.0,https://photos.zillowstatic.com/fp/36defa4d0c2257b08366410b313c7d39-p_e.jpg,,
