address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"207 High St NE, Albuquerque, NM 87102",87102,Albuquerque,NM,1500,1.0,1,450.0,3.33,https://zillow.com/apartments/albuquerque-nm/downtown-abq-historic-rentals/Ckc6L5/,35.08431,-106.6399,APARTMENT,296800.0,970.0,https://photos.zillowstatic.com/fp/0cf2369bc31b2388d193087ea3012e9c-p_e.jpg,,
"1419 Girard Blvd NE, Albuquerque, NM 87106",87106,Albuquerque,NM,975,2.0,1,750.0,1.3,https://zillow.com/apartments/albuquerque-nm/1419-girard-blvd-ne/Cj7LsM/,35.09955,-106.61334,APARTMENT,,,https://photos.zillowstatic.com/fp/e7615d7413ae490fb18e302120d4021f-p_e.jpg,,
"11064 Academy Ridge Rd NE, Albuquerque, NM 87111",87111,Albuquerque,NM,2050,2.0,2,1667.0,1.23,https://zillow.com/homedetails/11064-Academy-Ridge-Rd-NE-Albuquerque-NM-87111/6804547_zpid/,35.14917,-106.51509,SINGLE_FAMILY,403100.0,2666.0,https://photos.zillowstatic.com/fp/f810ce0de6ea15a414261c2b7d619b92-p_e.jpg,,
"11013 Phoenix Ave NE, Albuquerque, NM 87112",87112,Albuquerque,NM,2300,4.0,2,1830.0,1.26,https://zillow.com/homedetails/11013-Phoenix-Ave-NE-Albuquerque-NM-87112/6788382_zpid/,35.111183,-106.51891,SINGLE_FAMILY,329100.0,1971.0,https://photos.zillowstatic.com/fp/f31f96d7be76214a058815c6c04c5f53-p_e.jpg,,
"1812 Lead Ave SE APT 2, Albuquerque, NM 87106",87106,Albuquerque,NM,1125,1.0,1,650.0,1.73,https://zillow.com/homedetails/1812-Lead-Ave-SE-APT-2-Albuquerque-NM-87106/455209966_zpid/,35.07803,-106.62668,APARTMENT,,,https://photos.zillowstatic.com/fp/9d2f258c8036a0318b26f8c9dad7a996-p_e.jpg,,
"4723 Glendale Rd NW, Albuquerque, NM 87105",87105,Albuquerque,NM,1800,3.0,2,1300.0,1.38,https://zillow.com/homedetails/4723-Glendale-Rd-NW-Albuquerque-NM-87105/6699900_zpid/,35.086742,-106.692055,SINGLE_FAMILY,254500.0,1127.0,https://photos.zillowstatic.com/fp/80cbedb58468155952977c12c134e18b-p_e.jpg,,
"360 Alda Rd SE, Rio Rancho, NM 87124",87124,Rio Rancho,NM,2000,2.0,2,1775.0,1.13,https://zillow.com/homedetails/360-Alda-Rd-SE-Rio-Rancho-NM-87124/113484770_zpid/,35.247295,-106.729645,SINGLE_FAMILY,292000.0,2048.0,https://photos.zillowstatic.com/fp/df2a2861e7a6989fc7eb72f1186deaac-p_e.jpg,,
"3865 Montgomery Blvd NE APT 1505, Albuquerque, NM 87109",87109,Albuquerque,NM,1400,2.0,1,965.0,1.45,https://zillow.com/homedetails/3865-Montgomery-Blvd-NE-APT-1505-Albuquerque-NM-87109/67908695_zpid/,35.13282,-106.60247,APARTMENT,149600.0,1375.0,https://photos.zillowstatic.com/fp/ea93cabdfcb194456057668ef98e5864-p_e.jpg,,
"3501 Juan Tabo Blvd NE UNIT C4, Albuquerque, NM 87111",87111,Albuquerque,NM,1475,2.0,2,1150.0,1.28,https://zillow.com/homedetails/3501-Juan-Tabo-Blvd-NE-UNIT-C4-Albuquerque-NM-87111/67909795_zpid/,35.122154,-106.51707,APARTMENT,182400.0,1644.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.122154235839844,-106.5170669555664&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=XQzCE3_1vh09ztLFbHUvdVHoPR0=",,
"1024 4th St SW, Albuquerque, NM 87102",87102,Albuquerque,NM,895,,1,600.0,1.49,https://zillow.com/homedetails/1024-4th-St-SW-Albuquerque-NM-87102/455326098_zpid/,35.075047,-106.65327,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/2607f35d8bcf33244b90a2f1264198e0-p_e.jpg,,
"2822 Merlot Dr SW, Albuquerque, NM 87121",87121,Albuquerque,NM,2475,4.0,4,2718.0,0.91,https://zillow.com/homedetails/2822-Merlot-Dr-SW-Albuquerque-NM-87121/121944765_zpid/,35.035484,-106.743484,SINGLE_FAMILY,358500.0,2578.0,https://photos.zillowstatic.com/fp/3298cae87510e90cc30d0b0e3de58af4-p_e.jpg,,
"1867 Smarty Jones St SE, Albuquerque, NM 87123",87123,Albuquerque,NM,3100,5.0,3,3160.0,0.98,https://zillow.com/homedetails/1867-Smarty-Jones-St-SE-Albuquerque-NM-87123/94659408_zpid/,35.047333,-106.51352,SINGLE_FAMILY,500800.0,2591.0,https://photos.zillowstatic.com/fp/9ee0a707ae1ba28bc498439cfbddfebd-p_e.jpg,,
"11201 Vistazo Pl SE, Albuquerque, NM 87123",87123,Albuquerque,NM,1900,3.0,2,1442.0,1.32,https://zillow.com/homedetails/11201-Vistazo-Pl-SE-Albuquerque-NM-87123/62641067_zpid/,35.06783,-106.52203,TOWNHOUSE,286300.0,2027.0,https://photos.zillowstatic.com/fp/fd14ed4f7714efd33387cdf424c221d9-p_e.jpg,,
"4841 Southern Ave SE, Albuquerque, NM 87108",87108,Albuquerque,NM,1450,2.0,1,1045.0,1.39,https://zillow.com/homedetails/4841-Southern-Ave-SE-Albuquerque-NM-87108/6739488_zpid/,35.0675,-106.58921,SINGLE_FAMILY,257300.0,1454.0,https://photos.zillowstatic.com/fp/6df05663b88da78f99d70f57ab43e3d4-p_e.jpg,,
"3320 22nd Ave SE, Rio Rancho, NM 87124",87124,Rio Rancho,NM,1545,2.0,1,1008.0,1.53,https://zillow.com/homedetails/3320-22nd-Ave-SE-Rio-Rancho-NM-87124/208003207_zpid/,35.21981,-106.66929,SINGLE_FAMILY,241300.0,1480.0,https://photos.zillowstatic.com/fp/612c27c50a08905e17e06632ada96185-p_e.jpg,,
"327 Solano Dr NE, Albuquerque, NM 87108",87108,Albuquerque,NM,2750,2.0,1,938.0,2.93,https://zillow.com/homedetails/327-Solano-Dr-NE-Albuquerque-NM-87108/6740044_zpid/,35.08308,-106.6024,SINGLE_FAMILY,350500.0,1660.0,https://photos.zillowstatic.com/fp/8dfeecb6500e672f4bb01610beb442ec-p_e.jpg,,
"9221 Ironshore NE, Albuquerque, NM 87111",87111,Albuquerque,NM,3000,3.0,2,1800.0,1.67,https://zillow.com/homedetails/9221-Ironshore-NE-Albuquerque-NM-87111/6778942_zpid/,35.151936,-106.539055,TOWNHOUSE,464700.0,2201.0,https://photos.zillowstatic.com/fp/91089e02bbedf09359b66296e1a304df-p_e.jpg,,
"526 Virginia St NE #B, Albuquerque, NM 87108",87108,Albuquerque,NM,1350,2.0,1,850.0,1.59,https://zillow.com/homedetails/526-Virginia-St-NE-B-Albuquerque-NM-87108/2071782640_zpid/,35.082867,-106.55213,APARTMENT,,1209.0,https://photos.zillowstatic.com/fp/f7b5e4164152830fa063ba7bd300d217-p_e.jpg,,
"11910 Menaul Blvd NE #C2, Albuquerque, NM 87112",87112,Albuquerque,NM,1745,2.0,3,1466.0,1.19,https://zillow.com/homedetails/11910-Menaul-Blvd-NE-C2-Albuquerque-NM-87112/455165032_zpid/,35.10829,-106.508896,TOWNHOUSE,269500.0,,https://photos.zillowstatic.com/fp/15584c458ea1636aaed3bef90c93014f-p_e.jpg,,
"9000 Zuni Rd SE UNIT A8, Albuquerque, NM 87123",87123,Albuquerque,NM,1500,3.0,1,800.0,1.88,https://zillow.com/homedetails/9000-Zuni-Rd-SE-UNIT-A8-Albuquerque-NM-87123/241497687_zpid/,35.07152,-106.549545,APARTMENT,,1276.0,https://photos.zillowstatic.com/fp/959c6ec366106e43097a844ed5a5621b-p_e.jpg,,
"10908 Towner Ave NE APT D, Albuquerque, NM 87112",87112,Albuquerque,NM,950,1.0,1,,,https://zillow.com/homedetails/10908-Towner-Ave-NE-APT-D-Albuquerque-NM-87112/2072228313_zpid/,35.107693,-106.51891,APARTMENT,,1001.0,https://photos.zillowstatic.com/fp/66832c4204e1b5f020beb7bb16bd2739-p_e.jpg,,
"1911 Embudo Dr NE, Albuquerque, NM 87112",87112,Albuquerque,NM,2500,3.0,2,1900.0,1.32,https://zillow.com/homedetails/1911-Embudo-Dr-NE-Albuquerque-NM-87112/6800540_zpid/,35.103954,-106.5024,SINGLE_FAMILY,365700.0,2223.0,https://photos.zillowstatic.com/fp/6833a49b7915d5a07661acd4187e28f3-p_e.jpg,,
"12001 Phoenix Ave NE #A, Albuquerque, NM 87112",87112,Albuquerque,NM,1275,2.0,1,800.0,1.59,https://zillow.com/homedetails/12001-Phoenix-Ave-NE-A-Albuquerque-NM-87112/2061435331_zpid/,35.111034,-106.50627,APARTMENT,,1092.0,https://photos.zillowstatic.com/fp/3914160a51c0eaaf367fe4ca8b28ff52-p_e.jpg,,
"308 Broadway Blvd NE, Albuquerque, NM 87102",87102,Albuquerque,NM,2495,1.0,2,1144.0,2.18,https://zillow.com/homedetails/308-Broadway-Blvd-NE-Albuquerque-NM-87102/2094238230_zpid/,35.085552,-106.64397,TOWNHOUSE,278600.0,2341.0,https://photos.zillowstatic.com/fp/a7176d5d259d64d16ab9c8283f29271f-p_e.jpg,,
"2308 Wilma Rd NW #1, Albuquerque, NM 87104",87104,Albuquerque,NM,2000,3.0,2,1250.0,1.6,https://zillow.com/homedetails/2308-Wilma-Rd-NW-1-Albuquerque-NM-87104/454630014_zpid/,35.116413,-106.67229,APARTMENT,,,https://photos.zillowstatic.com/fp/9429b2ff21b813b429945a77e8ab37ac-p_e.jpg,,
"405 Utah St SE #A, Albuquerque, NM 87108",87108,Albuquerque,NM,1150,2.0,1,800.0,1.44,https://zillow.com/homedetails/405-Utah-St-SE-A-Albuquerque-NM-87108/2061324119_zpid/,35.070408,-106.555214,APARTMENT,,994.0,https://photos.zillowstatic.com/fp/e824c5a7754200e117f24512dd926b39-p_e.jpg,,
"7116 Summit Ct NE, Rio Rancho, NM 87144",87144,Rio Rancho,NM,2500,4.0,2,1742.0,1.44,https://zillow.com/homedetails/7116-Summit-Ct-NE-Rio-Rancho-NM-87144/338541787_zpid/,35.32859,-106.592804,SINGLE_FAMILY,401000.0,2278.0,https://photos.zillowstatic.com/fp/fd5051c336d605803297a17ba256ef9f-p_e.jpg,,
"5305 El Encanto Pl NE APT C, Albuquerque, NM 87110",87110,Albuquerque,NM,995,1.0,1,400.0,2.49,https://zillow.com/homedetails/5305-El-Encanto-Pl-NE-APT-C-Albuquerque-NM-87110/2098420419_zpid/,35.093983,-106.5859,APARTMENT,,862.0,https://photos.zillowstatic.com/fp/63c7d31f96f78bc9d3280e56ff708280-p_e.jpg,,
"2725 Louisiana Blvd NE, Albuquerque, NM 87110",87110,Albuquerque,NM,2350,3.0,2,1806.0,1.3,https://zillow.com/homedetails/2725-Louisiana-Blvd-NE-Albuquerque-NM-87110/6752543_zpid/,35.11214,-106.56922,SINGLE_FAMILY,350400.0,2285.0,https://photos.zillowstatic.com/fp/df7bccd4ec369c71d15b3eb17c500d46-p_e.jpg,,
"702 3rd St SW, Albuquerque, NM 87102",87102,Albuquerque,NM,2450,4.0,3,2315.0,1.06,https://zillow.com/homedetails/702-3rd-St-SW-Albuquerque-NM-87102/6718974_zpid/,35.07834,-106.651306,SINGLE_FAMILY,366700.0,2414.0,https://photos.zillowstatic.com/fp/47b5340cd4209d83d48220df1c612d96-p_e.jpg,,
"3339 Central Ave NE #312, Albuquerque, NM 87106",87106,Albuquerque,NM,3000,2.0,3,1689.0,1.78,https://zillow.com/homedetails/3339-Central-Ave-NE-312-Albuquerque-NM-87106/2135763064_zpid/,35.080418,-106.60774,APARTMENT,,2679.0,https://photos.zillowstatic.com/fp/5aebd3a372dc149cb213d3d4fce6d8d0-p_e.jpg,,
"1017 Mesilla St NE, Albuquerque, NM 87110",87110,Albuquerque,NM,2500,3.0,2,1460.0,1.71,https://zillow.com/homedetails/1017-Mesilla-St-NE-Albuquerque-NM-87110/6760906_zpid/,35.08997,-106.56578,SINGLE_FAMILY,332300.0,2096.0,https://photos.zillowstatic.com/fp/5efea6572872614f417a91eece154996-p_e.jpg,,
"6750 Colorado Ct NE, Rio Rancho, NM 87144",87144,Rio Rancho,NM,2300,3.0,2,2600.0,0.88,https://zillow.com/homedetails/6750-Colorado-Ct-NE-Rio-Rancho-NM-87144/113488266_zpid/,35.29021,-106.59562,SINGLE_FAMILY,405100.0,2390.0,https://photos.zillowstatic.com/fp/bb95e71be9e73d28653f786eb3ca45b5-p_e.jpg,,
"251 Diamond Tail Rd, Placitas, NM 87043",87043,Placitas,NM,4500,3.0,3,2636.0,1.71,https://zillow.com/homedetails/251-Diamond-Tail-Rd-Placitas-NM-87043/440896401_zpid/,35.31757,-106.37631,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/2700e3c726eebc3da74b9b49dc232a5a-p_e.jpg,,
"7412 Redbloom Rd NW, Albuquerque, NM 87114",87114,Albuquerque,NM,3000,4.0,4,2200.0,1.36,https://zillow.com/homedetails/7412-Redbloom-Rd-NW-Albuquerque-NM-87114/2055861271_zpid/,35.183594,-106.74386,SINGLE_FAMILY,495100.0,3147.0,https://photos.zillowstatic.com/fp/56fc59a44f10f21656c21b7e6fdcf2ce-p_e.jpg,,
"1112 Lead Ave SW, Albuquerque, NM 87102",87102,Albuquerque,NM,850,2.0,1,,,https://zillow.com/apartments/albuquerque-nm/1112-lead-avenue-southwest-4/9TsMJs/,35.08247,-106.66116,APARTMENT,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.08246994018555,-106.66116333007812&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=q6PpYDqcJYpOMoPxel8ByC352ik=",,
"1139 Pacaya Dr NW, Albuquerque, NM 87120",87120,Albuquerque,NM,2700,4.0,4,1930.0,1.4,https://zillow.com/homedetails/1139-Pacaya-Dr-NW-Albuquerque-NM-87120/71838441_zpid/,35.09838,-106.743,SINGLE_FAMILY,350100.0,2446.0,https://photos.zillowstatic.com/fp/6df36df84a961e7d8fdaaf5c5a50641f-p_e.jpg,,
"6623 Country Hills Ct NW, Albuquerque, NM 87114",87114,Albuquerque,NM,2300,3.0,2,1642.0,1.4,https://zillow.com/homedetails/6623-Country-Hills-Ct-NW-Albuquerque-NM-87114/67907245_zpid/,35.20228,-106.728645,SINGLE_FAMILY,333700.0,2102.0,https://photos.zillowstatic.com/fp/bac4def84bd0a577f86aa3f77f22efd9-p_e.jpg,,
"2910 Gault Trl SW, Albuquerque, NM 87121",87121,Albuquerque,NM,1800,3.0,2,1490.0,1.21,https://zillow.com/homedetails/2910-Gault-Trl-SW-Albuquerque-NM-87121/92962673_zpid/,35.031914,-106.74554,SINGLE_FAMILY,291900.0,2245.0,https://photos.zillowstatic.com/fp/6231fa5a1567c72dce72505c50ee048e-p_e.jpg,,
"3212 Berkshire Rd NE, Rio Rancho, NM 87144",87144,Rio Rancho,NM,2195,3.0,2,1294.0,1.7,https://zillow.com/homedetails/3212-Berkshire-Rd-NE-Rio-Rancho-NM-87144/338541505_zpid/,35.31138,-106.651505,SINGLE_FAMILY,327700.0,2148.0,https://photos.zillowstatic.com/fp/561dc39cd4071f1bf1efa9f329de193f-p_e.jpg,,
"1017 Alvarado Dr SE APT 1, Albuquerque, NM 87108",87108,Albuquerque,NM,1025,2.0,1,900.0,1.14,https://zillow.com/homedetails/1017-Alvarado-Dr-SE-APT-1-Albuquerque-NM-87108/2085701152_zpid/,35.06294,-106.58233,APARTMENT,317900.0,1093.0,https://photos.zillowstatic.com/fp/f810d5c83ce1b822e2c4310e5226beb7-p_e.jpg,,
"5939 Night Shadow Ave NW, Albuquerque, NM 87114",87114,Albuquerque,NM,2275,3.0,3,1967.0,1.16,https://zillow.com/homedetails/5939-Night-Shadow-Ave-NW-Albuquerque-NM-87114/67900654_zpid/,35.217617,-106.70435,SINGLE_FAMILY,350300.0,2240.0,https://photos.zillowstatic.com/fp/b69ba77f2bf4bcee2a9594fb20f1f2fb-p_e.jpg,,
"11912 Indian School Rd NE #6, Albuquerque, NM 87112",87112,Albuquerque,NM,1195,2.0,1,780.0,1.53,https://zillow.com/homedetails/11912-Indian-School-Rd-NE-6-Albuquerque-NM-87112/2092930503_zpid/,35.101135,-106.51339,APARTMENT,,1035.0,https://photos.zillowstatic.com/fp/bd61f05c4c0e90ed51715992a75bd758-p_e.jpg,,
"114 Elm St NE APT A, Albuquerque, NM 87102",87102,Albuquerque,NM,1135,1.0,1,500.0,2.27,https://zillow.com/apartments/albuquerque-nm/fully-loaded-1-bed-1-bath-with-private-yard-in-edo!/63QMym/,35.083443,-106.638145,APARTMENT,,957.0,https://photos.zillowstatic.com/fp/42495554ac025bd36c9c3aab6b442864-p_e.jpg,,
"3440 Ross Ave SE #E, Albuquerque, NM 87106",87106,Albuquerque,NM,1255,2.0,1,800.0,1.57,https://zillow.com/apartments/albuquerque-nm/totally-renovated-fully-loaded-1-bedroom-in-ridgecrest/9TsgFG/,35.06173,-106.6068,APARTMENT,,,https://photos.zillowstatic.com/fp/6d16865c962cdd84ed2adcbb007567d5-p_e.jpg,,
"12536 Elaine Pl NE, Albuquerque, NM 87112",87112,Albuquerque,NM,2495,4.0,2,2000.0,1.25,https://zillow.com/homedetails/12536-Elaine-Pl-NE-Albuquerque-NM-87112/6800824_zpid/,35.107185,-106.49996,SINGLE_FAMILY,380500.0,2435.0,https://photos.zillowstatic.com/fp/47ed244b144a57ff77dfd83403690a77-p_e.jpg,,
"1117 Toscana Rd SE, Rio Rancho, NM 87124",87124,Rio Rancho,NM,1900,3.0,2,1580.0,1.2,https://zillow.com/homedetails/1117-Toscana-Rd-SE-Rio-Rancho-NM-87124/208032816_zpid/,35.237576,-106.689545,SINGLE_FAMILY,335900.0,2142.0,https://photos.zillowstatic.com/fp/e7ad7514410168c24583aec01ef34961-p_e.jpg,,
