address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"1249 Taramar St, North Las Vegas, NV 89031",89031,North Las Vegas,NV,2000,3.0,2,1600.0,1.25,https://zillow.com/homedetails/1249-Taramar-St-North-Las-Vegas-NV-89031/6887161_zpid/,36.252815,-115.159134,SINGLE_FAMILY,384200.0,1904.0,https://photos.zillowstatic.com/fp/3233ad634b69031101aee06d9839aae3-p_e.jpg,,
"862 Del Rey Dr APT C, Boulder City, NV 89005",89005,Boulder City,NV,1365,2.0,1,800.0,1.71,https://zillow.com/homedetails/862-Del-Rey-Dr-APT-C-Boulder-City-NV-89005/2081128703_zpid/,35.97105,-114.84234,APARTMENT,,1455.0,https://photos.zillowstatic.com/fp/92f7c0c95de4fed87868ac714b7cf7c5-p_e.jpg,,
"6317 Canyon Ridge Dr, Las Vegas, NV 89108",89108,Las Vegas,NV,3495,4.0,2,2139.0,1.63,https://zillow.com/homedetails/6317-Canyon-Ridge-Dr-Las-Vegas-NV-89108/6932089_zpid/,36.227757,-115.23132,SINGLE_FAMILY,562800.0,2936.0,https://photos.zillowstatic.com/fp/103cf9854a248b9e35073cf449d54717-p_e.jpg,,
"236 Heaven Sent Ct, Henderson, NV 89074",89074,Henderson,NV,2950,4.0,2,1800.0,1.64,https://zillow.com/homedetails/236-Heaven-Sent-Ct-Henderson-NV-89074/7192876_zpid/,36.044594,-115.04231,SINGLE_FAMILY,483000.0,2428.0,https://photos.zillowstatic.com/fp/3a1c516544e13312c2e1daeada785835-p_e.jpg,,
"305 N 15th St UNIT D, Las Vegas, NV 89101",89101,Las Vegas,NV,1300,1.0,1,450.0,2.89,https://zillow.com/homedetails/305-N-15th-St-UNIT-D-Las-Vegas-NV-89101/455086931_zpid/,36.167255,-115.12789,APARTMENT,,,https://photos.zillowstatic.com/fp/986a3cc08a0460e2ed0c0b054ad48f09-p_e.jpg,,
"10728 Elm Ridge Ave, Las Vegas, NV 89144",89144,Las Vegas,NV,5895,4.0,4,3114.0,1.89,https://zillow.com/homedetails/10728-Elm-Ridge-Ave-Las-Vegas-NV-89144/6912320_zpid/,36.185005,-115.33117,SINGLE_FAMILY,1126000.0,5420.0,https://photos.zillowstatic.com/fp/133d0359f04251dc32eb3205ed1612ee-p_e.jpg,,
"2905 Vigilante Ct, North Las Vegas, NV 89081",89081,North Las Vegas,NV,3690,7.0,3,2412.0,1.53,https://zillow.com/homedetails/2905-Vigilante-Ct-North-Las-Vegas-NV-89081/72230378_zpid/,36.273003,-115.10878,SINGLE_FAMILY,417600.0,3320.0,https://photos.zillowstatic.com/fp/fc85e8e12ada43ed247bd895aa315d3f-p_e.jpg,,
"817 Majestic Oak St, Las Vegas, NV 89145",89145,Las Vegas,NV,2900,3.0,2,1603.0,1.81,https://zillow.com/homedetails/817-Majestic-Oak-St-Las-Vegas-NV-89145/6916507_zpid/,36.163273,-115.31753,TOWNHOUSE,485900.0,2206.0,https://photos.zillowstatic.com/fp/147cdb2709327de616262fb8684c8b18-p_e.jpg,,
"6555 W Camero Ave, Las Vegas, NV 89139",89139,Las Vegas,NV,2695,4.0,3,2654.0,1.02,https://zillow.com/homedetails/6555-W-Camero-Ave-Las-Vegas-NV-89139/68270944_zpid/,36.035995,-115.23574,SINGLE_FAMILY,549600.0,2605.0,https://photos.zillowstatic.com/fp/d3a9e61017d9d1250b44039f053dc297-p_e.jpg,,
"10730 Amber Ridge Dr, Las Vegas, NV 89144",89144,Las Vegas,NV,2400,2.0,2,1650.0,1.45,https://zillow.com/homedetails/10730-Amber-Ridge-Dr-Las-Vegas-NV-89144/449406828_zpid/,36.163624,-115.33058,APARTMENT,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.16362380981445,-115.33058166503906&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=Vbhi_gY3Bb_VAy9vrzLqtZfgnWk=",,
"1942 Cosmic Dr #720087, Las Vegas, NV 89115",89115,Las Vegas,NV,1300,2.0,1,840.0,1.55,https://zillow.com/homedetails/1942-Cosmic-Dr-720087-Las-Vegas-NV-89115/2059960397_zpid/,36.194298,-115.08229,APARTMENT,,1188.0,https://photos.zillowstatic.com/fp/b0a6d7b20f07f06de0853e49d0ee09c4-p_e.jpg,,
"9045 W Ann Rd, Las Vegas, NV 89149",89149,Las Vegas,NV,2000,2.0,1,900.0,2.22,https://zillow.com/homedetails/9045-W-Ann-Rd-Las-Vegas-NV-89149/6899092_zpid/,36.262173,-115.29381,APARTMENT,1169700.0,1881.0,https://photos.zillowstatic.com/fp/9a9e58106488053e82e4ef12e902a797-p_e.jpg,,
"910 Elegant Coral Ave, Henderson, NV 89015",89015,Henderson,NV,1995,3.0,3,1446.0,1.38,https://zillow.com/homedetails/910-Elegant-Coral-Ave-Henderson-NV-89015/7217127_zpid/,36.025566,-114.9533,TOWNHOUSE,333900.0,1887.0,https://photos.zillowstatic.com/fp/20182486b2d66dcf1fcf85e433d1ed24-p_e.jpg,,
"7882 W Gilmore Ave, Las Vegas, NV 89129",89129,Las Vegas,NV,2800,3.0,3,2264.0,1.24,https://zillow.com/homedetails/7882-W-Gilmore-Ave-Las-Vegas-NV-89129/6928325_zpid/,36.229805,-115.26716,SINGLE_FAMILY,479500.0,2414.0,https://photos.zillowstatic.com/fp/194037a1eef865f3531a7c8db6aeb831-p_e.jpg,,
"259 Via Malorca St #1, Henderson, NV 89074",89074,Henderson,NV,7500,4.0,3,2800.0,2.68,https://zillow.com/homedetails/259-Via-Malorca-St-1-Henderson-NV-89074/454281073_zpid/,36.046986,-115.11537,APARTMENT,,,https://photos.zillowstatic.com/fp/dda5bb3bcbf4368a9c2de50451a5dfab-p_e.jpg,,
"2152 Quarry Ridge St #2, Las Vegas, NV 89117",89117,Las Vegas,NV,2600,2.0,2,1100.0,2.36,https://zillow.com/homedetails/2152-Quarry-Ridge-St-2-Las-Vegas-NV-89117/2055707557_zpid/,36.146664,-115.31262,APARTMENT,,1544.0,https://photos.zillowstatic.com/fp/19c4a78a4e87e658e0eb85b53ee4bb41-p_e.jpg,,
"5915 N Juliano Rd, Las Vegas, NV 89149",89149,Las Vegas,NV,2000,1.0,1,697.0,2.87,https://zillow.com/homedetails/5915-N-Juliano-Rd-Las-Vegas-NV-89149/6898577_zpid/,36.268543,-115.286255,APARTMENT,947500.0,1657.0,https://photos.zillowstatic.com/fp/075f2a8c6202d3199a7f7a8185e57e73-p_e.jpg,,
"11238 Essence Point Ave UNIT 207, Summerlin, NV 89135",89135,Summerlin,NV,2200,2.0,3,1361.0,1.62,https://zillow.com/homedetails/11238-Essence-Point-Ave-UNIT-207-Summerlin-NV-89135/246597057_zpid/,36.156807,-115.338776,APARTMENT,460800.0,2385.0,https://photos.zillowstatic.com/fp/37b003e301091ea79f8f7aadd0a5edda-p_e.jpg,,
"920 Snug Harbor St APT A, Las Vegas, NV 89110",89110,Las Vegas,NV,1488,2.0,1,724.0,2.06,https://zillow.com/homedetails/920-Snug-Harbor-St-APT-A-Las-Vegas-NV-89110/2087657347_zpid/,36.181873,-115.08246,APARTMENT,,1408.0,https://photos.zillowstatic.com/fp/f51c25a10d0be2486c51daecd95938e3-p_e.jpg,,
"7374 Decatur Blvd #5, North Las Vegas, NV 89084",89084,North Las Vegas,NV,2150,3.0,3,1545.0,1.39,https://zillow.com/homedetails/7374-Decatur-Blvd-5-North-Las-Vegas-NV-89084/337611489_zpid/,36.29487,-115.20601,TOWNHOUSE,364800.0,2255.0,https://photos.zillowstatic.com/fp/f104ebde069442ac44a76c841187f2a2-p_e.jpg,,
"8080 Imperial Treasure St, Las Vegas, NV 89139",89139,Las Vegas,NV,1795,3.0,3,1746.0,1.03,https://zillow.com/homedetails/8080-Imperial-Treasure-St-Las-Vegas-NV-89139/63329247_zpid/,36.04265,-115.22161,SINGLE_FAMILY,403000.0,1927.0,https://photos.zillowstatic.com/fp/d9c7e18230168e0ad69b74b752d8af8e-p_e.jpg,,
"7256 Sterling Rock Ave, Las Vegas, NV 89178",89178,Las Vegas,NV,2695,3.0,4,2013.0,1.34,https://zillow.com/homedetails/7256-Sterling-Rock-Ave-Las-Vegas-NV-89178/126247933_zpid/,36.000076,-115.25097,SINGLE_FAMILY,487700.0,2316.0,https://photos.zillowstatic.com/fp/f681808e3d14792bd228814ef6d210e0-p_e.jpg,,
"667 Sleeping City Ave #667, Henderson, NV 89015",89015,Henderson,NV,2149,3.0,3,1483.0,1.45,https://zillow.com/homedetails/667-Sleeping-City-Ave-667-Henderson-NV-89015/2065446042_zpid/,36.028774,-115.00614,TOWNHOUSE,345000.0,1937.0,https://photos.zillowstatic.com/fp/2be34488f4153af6cc05a21032f001b9-p_e.jpg,,
"2140 Webster St APT D, North Las Vegas, NV 89030",89030,North Las Vegas,NV,1300,2.0,1,714.0,1.82,https://zillow.com/homedetails/2140-Webster-St-APT-D-North-Las-Vegas-NV-89030/442307891_zpid/,36.19882,-115.1143,APARTMENT,,,https://photos.zillowstatic.com/fp/b3f0a4e1ca828ae09a998cd44c6c41c5-p_e.jpg,,
"273 Via Del Duomo, Henderson, NV 89011",89011,Henderson,NV,3400,3.0,2,1834.0,1.85,https://zillow.com/homedetails/273-Via-Del-Duomo-Henderson-NV-89011/141720630_zpid/,36.082233,-114.970665,SINGLE_FAMILY,582500.0,2461.0,https://photos.zillowstatic.com/fp/0df6af46cd74c4f65690059af4502406-p_e.jpg,,
"532 Ivy Spring St, Las Vegas, NV 89138",89138,Las Vegas,NV,3275,3.0,3,2470.0,1.33,https://zillow.com/homedetails/532-Ivy-Spring-St-Las-Vegas-NV-89138/66846204_zpid/,36.169926,-115.35546,SINGLE_FAMILY,672300.0,2751.0,https://photos.zillowstatic.com/fp/a4aeeb6375e21d60520bbb3c0983109f-p_e.jpg,,
"7379 Hayes Harbor Ct, North Las Vegas, NV 89084",89084,North Las Vegas,NV,2200,3.0,3,1309.0,1.68,https://zillow.com/homedetails/7379-Hayes-Harbor-Ct-North-Las-Vegas-NV-89084/453156991_zpid/,36.29487,-115.166435,TOWNHOUSE,337000.0,,https://photos.zillowstatic.com/fp/0568a023fc48f74d8c526e4ae54ab295-p_e.jpg,,
"245 Homesteader Ct, Henderson, NV 89052",89052,Henderson,NV,2350,3.0,3,1769.0,1.33,https://zillow.com/homedetails/245-Homesteader-Ct-Henderson-NV-89052/59439485_zpid/,36.017155,-115.09393,TOWNHOUSE,462600.0,2233.0,https://photos.zillowstatic.com/fp/844b8edcc5dfab5b1451db2ce7704712-p_e.jpg,,
"2113 Echo Bay St UNIT 201, Las Vegas, NV 89128",89128,Las Vegas,NV,1700,2.0,2,1014.0,1.68,https://zillow.com/homedetails/2113-Echo-Bay-St-UNIT-201-Las-Vegas-NV-89128/6951133_zpid/,36.19909,-115.25848,APARTMENT,240100.0,1562.0,https://photos.zillowstatic.com/fp/1901978ff049b325f093d5c79f2144c3-p_e.jpg,,
"4220 Donato Cir, North Las Vegas, NV 89032",89032,North Las Vegas,NV,2400,3.0,2,1171.0,2.05,https://zillow.com/homedetails/4220-Donato-Cir-North-Las-Vegas-NV-89032/6985207_zpid/,36.23631,-115.193,SINGLE_FAMILY,409400.0,1975.0,https://photos.zillowstatic.com/fp/c9c526f102b7dfbbf926cce25259fc55-p_e.jpg,,
"3097 Maple Ridge Ct, Henderson, NV 89052",89052,Henderson,NV,2500,4.0,3,1947.0,1.28,https://zillow.com/homedetails/3097-Maple-Ridge-Ct-Henderson-NV-89052/7178376_zpid/,35.9877,-115.122185,TOWNHOUSE,436100.0,2412.0,https://photos.zillowstatic.com/fp/994511913a4d37cc646ab9a5e48ffd0c-p_e.jpg,,
"1942 Cosmic Dr #720097, Las Vegas, NV 89115",89115,Las Vegas,NV,1300,2.0,2,850.0,1.53,https://zillow.com/homedetails/1942-Cosmic-Dr-720097-Las-Vegas-NV-89115/340232772_zpid/,36.194294,-115.082275,APARTMENT,,1169.0,https://photos.zillowstatic.com/fp/24eb88c8de2c9077d4c81224571b2842-p_e.jpg,,
"7370 Glowing Point St, North Las Vegas, NV 89084",89084,North Las Vegas,NV,3075,4.0,3,1674.0,1.84,https://zillow.com/homedetails/7370-Glowing-Point-St-North-Las-Vegas-NV-89084/302017084_zpid/,36.295025,-115.19981,SINGLE_FAMILY,466000.0,2529.0,https://photos.zillowstatic.com/fp/8ad16d01926ae7aa7d619d328875688b-p_e.jpg,,
"1011 Gentle Swan St, Henderson, NV 89011",89011,Henderson,NV,2975,5.0,3,3000.0,0.99,https://zillow.com/homedetails/1011-Gentle-Swan-St-Henderson-NV-89011/452166168_zpid/,36.077576,-115.009186,SINGLE_FAMILY,566000.0,,https://photos.zillowstatic.com/fp/12b69fe314dd20fa4b1769b3b907c192-p_e.jpg,,
"6075 Washland Dr UNIT 103, Henderson, NV 89011",89011,Henderson,NV,1900,3.0,3,1610.0,1.18,https://zillow.com/homedetails/6075-Washland-Dr-UNIT-103-Henderson-NV-89011/2069168787_zpid/,36.078804,-115.0349,TOWNHOUSE,322300.0,1961.0,https://photos.zillowstatic.com/fp/f682478a3bad13ee67adce8e0e6769f3-p_e.jpg,,
"5380 Cabrito Dr, Las Vegas, NV 89103",89103,Las Vegas,NV,2775,4.0,2,1902.0,1.46,https://zillow.com/homedetails/5380-Cabrito-Dr-Las-Vegas-NV-89103/7121679_zpid/,36.115883,-115.21499,SINGLE_FAMILY,471400.0,2491.0,https://photos.zillowstatic.com/fp/6b7ae79b2e6c1dd74a8dc520f5924224-p_e.jpg,,
"4868 Tierra Verde St, Las Vegas, NV 89122",89122,Las Vegas,NV,1500,2.0,2,1040.0,1.44,https://zillow.com/homedetails/4868-Tierra-Verde-St-Las-Vegas-NV-89122/7065801_zpid/,36.10093,-115.040535,TOWNHOUSE,266600.0,1540.0,https://photos.zillowstatic.com/fp/e11357562c4780362133f2d7f157a5c6-p_e.jpg,,
"1308 S 16th St, Las Vegas, NV 89104",89104,Las Vegas,NV,3500,4.0,2,1666.0,2.1,https://zillow.com/homedetails/1308-S-16th-St-Las-Vegas-NV-89104/7076507_zpid/,36.154495,-115.13085,SINGLE_FAMILY,454000.0,3558.0,https://photos.zillowstatic.com/fp/05cdd50e27fdfe6e5c97ddead0f0698a-p_e.jpg,,
"136 N Ring Dove Dr, Las Vegas, NV 89144",89144,Las Vegas,NV,5350,4.0,5,3570.0,1.5,https://zillow.com/homedetails/136-N-Ring-Dove-Dr-Las-Vegas-NV-89144/6914260_zpid/,36.175087,-115.31933,SINGLE_FAMILY,1273000.0,6582.0,https://photos.zillowstatic.com/fp/f5aec2cf839011af7f39542bd991f8a3-p_e.jpg,,
"1101 Solitude Trl, Reno, NV 89523",89523,Reno,NV,2799,3.0,2,1487.0,1.88,https://zillow.com/apartments/reno-nv/the-retreat-luxury-townhomes/CgPLTQ/,39.521984,-119.848785,APARTMENT,,,https://photos.zillowstatic.com/fp/9097042cf7e0f5670f7ba3f59d7a1251-p_e.jpg,,
"1125 Avenue Of The Oaks, Sparks, NV 89431",89431,Sparks,NV,1581,,1,504.0,3.14,https://zillow.com/apartments/sparks-nv/the-bridges-at-victorian-square/CgKKzS/,39.535633,-119.757454,APARTMENT,,1195.0,https://photos.zillowstatic.com/fp/0b9d8df6a00058d9535d3962539de245-p_e.jpg,,
"8455 Offenhauser Dr #1917, Reno, NV 89511",89511,Reno,NV,1750,2.0,2,957.0,1.83,https://zillow.com/apartments/reno-nv/enclave-apartments/5XjxG8/,39.450935,-119.77201,APARTMENT,,,https://photos.zillowstatic.com/fp/3f227d5b6ba72a4f2113ee0fd3378ec7-p_e.jpg,,
"9795 Gateway Dr, Reno, NV 89521",89521,Reno,NV,2039,,1,300.0,6.8,https://zillow.com/apartments/reno-nv/reno-south-meadows/Cm4wKJ/,39.440754,-119.76274,APARTMENT,,,https://photos.zillowstatic.com/fp/45545dec4e334351604ed3ca258ac415-p_e.jpg,,
"1100 15th St #94C, Sparks, NV 89431",89431,Sparks,NV,1205,1.0,1,580.0,2.08,https://zillow.com/apartments/sparks-nv/keyway-apartments/5XjRLw/,39.54475,-119.760635,APARTMENT,,1206.0,https://photos.zillowstatic.com/fp/7a184983e2cdeed21b46a76eea865de1-p_e.jpg,,
"1224 Berrum Ln #1270-C, Reno, NV 89509",89509,Reno,NV,1749,2.0,2,1140.0,1.53,https://zillow.com/apartments/reno-nv/fairway-park-manor/5XjRNN/,39.49321,-119.81146,APARTMENT,,,https://photos.zillowstatic.com/fp/5381c1393096f7c9ab103a9a1df29948-p_e.jpg,,
"2040 Carville Dr #5E, Reno, NV 89512",89512,Reno,NV,1640,2.0,2,955.0,1.72,https://zillow.com/apartments/reno-nv/green-pines/5XkGrf/,39.54268,-119.78642,APARTMENT,,,https://photos.zillowstatic.com/fp/5249ba6e998008b4e830a956849787d9-p_e.jpg,,
"5599 Quail Manor Ct, Reno, NV 89511",89511,Reno,NV,1945,2.0,2,998.0,1.95,https://zillow.com/apartments/reno-nv/cozy-1-3-bedroom-apartments-close-to-shopping-and-parks/CkBGWm/,39.46611,-119.77266,APARTMENT,,,https://photos.zillowstatic.com/fp/c84598a39673a8a5bca522156fc63bfc-p_e.jpg,,
"1040 Haskell St #1060-4, Reno, NV 89509",89509,Reno,NV,1550,1.0,1,540.0,2.87,https://zillow.com/apartments/reno-nv/haskell-row/CkCfS5/,39.51363,-119.80805,APARTMENT,,,https://photos.zillowstatic.com/fp/ac047fd44a9cc9f171f2f221264f3c32-p_e.jpg,,
"3515 Lakeside Dr APT 100, Reno, NV 89509",89509,Reno,NV,1099,,1,459.0,2.39,https://zillow.com/apartments/reno-nv/lakeside-village/Ck9MgG/,39.4922,-119.80907,APARTMENT,,1093.0,https://photos.zillowstatic.com/fp/caf9f07cd304fd4907beb779d234e6b8-p_e.jpg,,
"1901 S Virginia St #114, Reno, NV 89502",89502,Reno,NV,899,,1,202.0,4.45,https://zillow.com/apartments/reno-nv/the-point-midtown/CmRB2Y/,39.505337,-119.804054,APARTMENT,,,https://photos.zillowstatic.com/fp/77cfa128ed03c350463e82d06e04b983-p_e.jpg,,
"232 West St, Reno, NV 89501",89501,Reno,NV,1175,,1,288.0,4.08,https://zillow.com/apartments/reno-nv/west-street-flats/CkBTHM/,39.52715,-119.81573,APARTMENT,,,https://photos.zillowstatic.com/fp/950e8428b2d0d61233b8bcff1b5c4c9f-p_e.jpg,,
"190 C St, Sparks, NV 89431",89431,Sparks,NV,1099,1.0,1,640.0,1.72,https://zillow.com/apartments/sparks-nv/lincoln-garden/5XkHbJ/,39.536472,-119.745636,APARTMENT,,,https://photos.zillowstatic.com/fp/b86022d1661983fdd824121e5f500608-p_e.jpg,,
"1500 Valley Rd, Reno, NV 89512",89512,Reno,NV,725,,1,350.0,2.07,https://zillow.com/apartments/reno-nv/villager-studios-reno/5XjR8Z/,39.542072,-119.807465,APARTMENT,,,https://photos.zillowstatic.com/fp/84779ec46e0fc729827bf8f2ee95a4d4-p_e.jpg,,
"597 Grand Canyon Blvd, Reno, NV 89502",89502,Reno,NV,1995,2.0,3,1400.0,1.43,https://zillow.com/apartments/reno-nv/grand-canyon-mews/9MJjg6/,39.509598,-119.79847,APARTMENT,,,https://photos.zillowstatic.com/fp/64fe72b5e507b49b54c3da60e5bba8dc-p_e.jpg,,
