zpid,Status Type,Status Text,Time On Zillow,rent,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,city,State,Zipcode,latitude,longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,fips_code,geo_id
305505417,FOR_RENT,Townhouse for rent,,1800.0,1551.0,1.0,231200.0,149.0,1873.0,,,3.0,3.0,"6723 Spaniel Dr, Spanish Fort, AL 36527",6723 Spaniel Dr,Spanish Fort,AL,36527,30.678913,-87.90737,,False,,,https://photos.zillowstatic.com/fp/f13d63187b26c04efd75794b12deb6f7-p_e.jpg,https://www.zillow.com/homedetails/6723-Spaniel-Dr-Spanish-Fort-AL-36527/305505417_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51035900,FOR_RENT,House for rent,,1800.0,,,258600.0,,1980.0,,,4.0,2.0,"2704 Woodcliff Dr E, Mobile, AL 36693",2704 Woodcliff Dr E,Mobile,AL,36693,30.634588,-88.15351,,False,,,https://photos.zillowstatic.com/fp/8540770bfe71cb6c881e8ecf58a9dc22-p_e.jpg,https://www.zillow.com/homedetails/2704-Woodcliff-Dr-E-Mobile-AL-36693/51035900_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51036847,FOR_RENT,House for rent,,2000.0,2061.0,1.0,,,2512.0,,,4.0,3.0,"3201 Lees Ln, Mobile, AL 36693",3201 Lees Ln,Mobile,AL,36693,30.624956,-88.127655,,False,,,https://photos.zillowstatic.com/fp/0c0fc987356cb6e6764c3f5cb058a6fc-p_e.jpg,https://www.zillow.com/homedetails/3201-Lees-Ln-Mobile-AL-36693/51036847_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51024500,FOR_RENT,House for rent,,1300.0,1130.0,1.0,27900.0,25.0,1268.0,,,3.0,1.0,"1768 Dublin St, Mobile, AL 36605",1768 Dublin St,Mobile,AL,36605,30.669168,-88.08093,,False,,,https://photos.zillowstatic.com/fp/7ce944f20a94f86931e5944397d48083-p_e.jpg,https://www.zillow.com/homedetails/1768-Dublin-St-Mobile-AL-36605/51024500_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2104794360,FOR_RENT,Apartment for rent,,1200.0,,,,,1165.0,,,,,"6040 Grelot Rd APT 206, Mobile, AL 36609",6040 Grelot Rd APT 206,Mobile,AL,36609,30.661766,-88.18196,,False,,,https://photos.zillowstatic.com/fp/dc2c5d35a2546f6c8171a5bf97d3ced5-p_e.jpg,https://www.zillow.com/homedetails/6040-Grelot-Rd-APT-206-Mobile-AL-36609/2104794360_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2068635785,FOR_RENT,House for rent,,1800.0,1650.0,1.0,258700.0,157.0,2118.0,,,3.0,2.0,"10849 Burlington Way N, Mobile, AL 36608",10849 Burlington Way N,Mobile,AL,36608,30.667372,-88.299736,,False,,,https://photos.zillowstatic.com/fp/d419613af5d6acd55cf83ee4c2aa8ab2-p_e.jpg,https://www.zillow.com/homedetails/10849-Burlington-Way-N-Mobile-AL-36608/2068635785_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
72754282,FOR_RENT,House for rent,,1900.0,1499.0,1.0,221000.0,147.0,1763.0,,,3.0,2.0,"410 Oakleigh Cir, Foley, AL 36535",410 Oakleigh Cir,Foley,AL,36535,30.432192,-87.69076,,False,,,https://photos.zillowstatic.com/fp/1698b01a83ae8d71da64c0179728e32e-p_e.jpg,https://www.zillow.com/homedetails/410-Oakleigh-Cir-Foley-AL-36535/72754282_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
84397394,FOR_RENT,House for rent,,2200.0,1863.0,1.0,263000.0,141.0,2160.0,,,4.0,3.0,"21570 Palmer Ct, Robertsdale, AL 36567",21570 Palmer Ct,Robertsdale,AL,36567,30.53889,-87.71352,,False,,,https://photos.zillowstatic.com/fp/f3e8a2907c52f0fb1c1a223be1880598-p_e.jpg,https://www.zillow.com/homedetails/21570-Palmer-Ct-Robertsdale-AL-36567/84397394_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2057648443,FOR_RENT,House for rent,,2375.0,1833.0,1.0,359200.0,196.0,2399.0,,,4.0,2.0,"165 Treadstone Way, Fairhope, AL 36532",165 Treadstone Way,Fairhope,AL,36532,30.560171,-87.892426,,False,,,https://photos.zillowstatic.com/fp/2156863082ed66559fa3556a97947db7-p_e.jpg,https://www.zillow.com/homedetails/165-Treadstone-Way-Fairhope-AL-36532/2057648443_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2057648444,FOR_RENT,House for rent,,2275.0,1645.0,1.0,338500.0,206.0,2299.0,,,3.0,2.0,"249 Treadstone Way, Fairhope, AL 36532",249 Treadstone Way,Fairhope,AL,36532,30.556982,-87.891495,,False,,,https://photos.zillowstatic.com/fp/2156863082ed66559fa3556a97947db7-p_e.jpg,https://www.zillow.com/homedetails/249-Treadstone-Way-Fairhope-AL-36532/2057648444_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
447745108,FOR_RENT,House for rent,,2200.0,1565.0,1.0,274000.0,175.0,,,,4.0,2.0,"13756 Shea Cir, Foley, AL 36535",13756 Shea Cir,Foley,AL,36535,30.424837,-87.73427,,False,,,https://photos.zillowstatic.com/fp/6bfc18ef67934380eb73058e9c9c6e64-p_e.jpg,https://www.zillow.com/homedetails/13756-Shea-Cir-Foley-AL-36535/447745108_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2069527213,FOR_RENT,House for rent,,2200.0,1747.0,1.0,302000.0,173.0,2211.0,,,4.0,2.0,"23333 Shadowridge Dr, Daphne, AL 36526",23333 Shadowridge Dr,Daphne,AL,36526,30.56928,-87.8614,,False,,,https://photos.zillowstatic.com/fp/4c75ded9b2e3b38097e4734e1c16e7ae-p_e.jpg,https://www.zillow.com/homedetails/23333-Shadowridge-Dr-Daphne-AL-36526/2069527213_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
2077105188,FOR_RENT,House for rent,,2500.0,1470.0,2.0,260600.0,177.0,2199.0,,,3.0,2.0,"16504 Prado Loop, Loxley, AL 36551",16504 Prado Loop,Loxley,AL,36551,30.585197,-87.73545,,False,,,https://photos.zillowstatic.com/fp/64f16eecb0b7a761d8a3439c037c7cf1-p_e.jpg,https://www.zillow.com/homedetails/16504-Prado-Loop-Loxley-AL-36551/2077105188_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
196130963,FOR_RENT,Apartment for rent,,1500.0,1300.0,1.0,196500.0,151.0,1549.0,,,3.0,2.0,"450 Park Ave APT 104, Foley, AL 36535",450 Park Ave APT 104,Foley,AL,36535,30.374863,-87.69252,,False,,,https://photos.zillowstatic.com/fp/ded0dae75cc0660a35efef5f61545618-p_e.jpg,https://www.zillow.com/homedetails/450-Park-Ave-APT-104-Foley-AL-36535/196130963_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
50979733,FOR_RENT,House for rent,,1700.0,1450.0,1.0,,,1755.0,,,3.0,2.0,"9325 Seven Hills Curv S, Mobile, AL 36695",9325 Seven Hills Curv S,Mobile,AL,36695,30.661898,-88.26206,,False,,,https://photos.zillowstatic.com/fp/15eee3b4cfed18bf96dacce2a9951e81-p_e.jpg,https://www.zillow.com/homedetails/9325-Seven-Hills-Curv-S-Mobile-AL-36695/50979733_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
452436372,FOR_RENT,Apartment for rent,,1100.0,950.0,1.0,,,,,,2.0,2.0,"Fairhope East, 20969 Bishop Rd #3, Fairhope, AL 36532",20969 Bishop Rd #3,Fairhope,AL,36532,30.53052,-87.87802,,False,,,https://photos.zillowstatic.com/fp/6a294d40f6c7466ca685ee2abb93c533-p_e.jpg,https://www.zillow.com/apartments/fairhope-al/fairhope-east/5XrMff/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51030199,FOR_RENT,House for rent,,1100.0,1000.0,1.0,101200.0,101.0,1102.0,,,3.0,1.0,"1605 Cadillac Dr, Mobile, AL 36605",1605 Cadillac Dr,Mobile,AL,36605,30.631943,-88.111755,,False,,,https://photos.zillowstatic.com/fp/1083c6989d2e980983f35e80d9d98b89-p_e.jpg,https://www.zillow.com/homedetails/1605-Cadillac-Dr-Mobile-AL-36605/51030199_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51044943,FOR_RENT,House for rent,,1800.0,,,195900.0,,1608.0,,,3.0,2.0,"4113 Canal Cir E, Mobile, AL 36619",4113 Canal Cir E,Mobile,AL,36619,30.59513,-88.13531,,False,,,https://photos.zillowstatic.com/fp/a963ff43ea7eea1b28886443b57f3d19-p_e.jpg,https://www.zillow.com/homedetails/4113-Canal-Cir-E-Mobile-AL-36619/51044943_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
51042040,FOR_RENT,House for rent,,1750.0,,,186800.0,,1683.0,,,3.0,2.0,"6621 Heritage Woods Ct, Mobile, AL 36695",6621 Heritage Woods Ct,Mobile,AL,36695,30.623238,-88.19585,,False,,,https://photos.zillowstatic.com/fp/a34ac5217f5de08a1348add3a3ba8122-p_e.jpg,https://www.zillow.com/homedetails/6621-Heritage-Woods-Ct-Mobile-AL-36695/51042040_zpid/,https://www.zillow.com/al/rentals/9_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A30.68285333060101%2C%22south%22%3A30.203352240553674%2C%22east%22%3A-87.5006975559175%2C%22west%22%3A-88.30407280005812%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22AL%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A4%2C%22regionType%22%3A2%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22mapZoom%22%3A11%7D,,
