address,zipCode,city,state,rent,bed,bath,sqft,rentPerSf,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl,fips_code,geo_id
"68 Hickok St #A, Winooski, VT 05404",5404,Winooski,VT,2102.0,2.0,1.0,1000.0,,https://www.zillow.com/homedetails/68-Hickok-St-A-Winooski-VT-05404/2094034712_zpid/,44.493324,-73.19322,,,,https://photos.zillowstatic.com/fp/89e8f57be006cdab9e227883285ef43d-p_e.jpg,,
"145 Jersey Way, Morrisville, VT 05661",5661,Morrisville,VT,3339.0,3.0,3.0,2465.0,,https://www.zillow.com/homedetails/145-Jersey-Way-Morrisville-VT-05661/92004253_zpid/,44.55534,-72.6063,,631200.0,,https://photos.zillowstatic.com/fp/807fb54751b6cd4e9d675856db5f317e-p_e.jpg,,
"242 S Winooski Ave #6, Burlington, VT 05401",5401,Burlington,VT,5363.0,2.0,3.0,1500.0,,https://www.zillow.com/homedetails/242-S-Winooski-Ave-6-Burlington-VT-05401/2061672190_zpid/,44.472996,-73.21022,,,,https://photos.zillowstatic.com/fp/5009accba633b89cc8fd8951b2136f45-p_e.jpg,,
"139 Shelburne Rd APT 2, Burlington, VT 05401",5401,Burlington,VT,2208.0,2.0,1.0,1250.0,,https://www.zillow.com/homedetails/139-Shelburne-Rd-APT-2-Burlington-VT-05401/2080822055_zpid/,44.46139,-73.20802,,,,https://photos.zillowstatic.com/fp/6bdbe474e724aee89736d5315d06806b-p_e.jpg,,
"451 Partridge Farm Rd, Barre, VT 05641",5641,Barre,VT,2111.0,2.0,1.0,1165.0,,https://www.zillow.com/homedetails/451-Partridge-Farm-Rd-Barre-VT-05641/94940296_zpid/,44.23112,-72.54522,,,,https://photos.zillowstatic.com/fp/e84c055208f54537c8f276811ed3719b-p_e.jpg,,
"92 Quarry Hill Rd APT 11, South Burlington, VT 05403",5403,South Burlington,VT,2208.0,2.0,1.0,880.0,,https://www.zillow.com/homedetails/92-Quarry-Hill-Rd-APT-11-South-Burlington-VT-05403/92269449_zpid/,44.4633,-73.18897,,,,https://photos.zillowstatic.com/fp/ade0225ec98ba897e7c95c9f116bcd66-p_e.jpg,,
"242 S Winooski Ave #8, Burlington, VT 05401",5401,Burlington,VT,5363.0,2.0,3.0,1500.0,,https://www.zillow.com/homedetails/242-S-Winooski-Ave-8-Burlington-VT-05401/2061647357_zpid/,44.473003,-73.21022,,,,https://photos.zillowstatic.com/fp/12aa85438bbdfabb396a677c441070fc-p_e.jpg,,
"363 Gilcrist Rd, Stowe, VT 05672",5672,Stowe,VT,5571.0,4.0,4.0,4758.0,,https://www.zillow.com/homedetails/363-Gilcrist-Rd-Stowe-VT-05672/227730539_zpid/,44.452538,-72.6765,,1696300.0,,https://photos.zillowstatic.com/fp/dd48d38908bc8c2ebbcfe3ce534015a7-p_e.jpg,,
"9 Franklin St #C, Brandon, VT 05733",5733,Brandon,VT,1635.0,2.0,1.0,900.0,,https://www.zillow.com/homedetails/9-Franklin-St-C-Brandon-VT-05733/2056925421_zpid/,43.7974,-73.08547,,,,https://photos.zillowstatic.com/fp/4d307bc05a4793f43c3020ffdf64bd04-p_e.jpg,,
"27 Mill St FLOOR 1, East Charleston, VT 05833",5833,East Charleston,VT,1135.0,1.0,1.0,1200.0,,https://www.zillow.com/homedetails/27-Mill-St-FLOOR-1-East-Charleston-VT-05833/2055915363_zpid/,44.83843,-71.98951,,,,https://photos.zillowstatic.com/fp/6d61464e43460a79a7c2fe1a0652cfc0-p_e.jpg,,
"230 College St APT 8, Burlington, VT 05401",5401,Burlington,VT,3238.0,2.0,2.0,1000.0,,https://www.zillow.com/homedetails/230-College-St-APT-8-Burlington-VT-05401/12653677_zpid/,44.477398,-73.21046,,416900.0,,https://photos.zillowstatic.com/fp/333ddcdb5a3b66d92f401c214fba31c9-p_e.jpg,,
"118 Park St #1, Springfield, VT 05156",5156,Springfield,VT,1247.0,1.0,1.0,675.0,,https://www.zillow.com/homedetails/118-Park-St-1-Springfield-VT-05156/351919147_zpid/,43.297363,-72.487625,,,,https://photos.zillowstatic.com/fp/267bad4e0c86254fdf451d86db63ec9f-p_e.jpg,,
"24 Bullock Rd, Norwich, VT 05055",5055,Norwich,VT,2000.0,1.0,1.0,600.0,,https://www.zillow.com/homedetails/24-Bullock-Rd-Norwich-VT-05055/75481466_zpid/,43.739277,-72.27526,,,,https://photos.zillowstatic.com/fp/08a711a108bf63eb405ffefb3ada468f-p_e.jpg,,
"(undisclosed Address), Bellows Falls, VT 05101",5101,Bellows Falls,VT,1765.0,3.0,1.0,1023.0,,https://www.zillow.com/homedetails/Bellows-Falls-VT-05101/2057011887_zpid/,,,,,,https://photos.zillowstatic.com/fp/6d3a6ba01b795c818a1cc79963487d14-p_e.jpg,,
"370 Farrell St APT 405, South Burlington, VT 05403",5403,South Burlington,VT,2585.0,2.0,2.0,1100.0,,https://www.zillow.com/homedetails/370-Farrell-St-APT-405-South-Burlington-VT-05403/92284560_zpid/,44.450367,-73.204445,,,,https://photos.zillowstatic.com/fp/a8d8ffaef2a9f4747f6d685dac48ff25-p_e.jpg,,
"2334 Wild Branch Rd, Craftsbury, VT 05826",5826,Craftsbury,VT,1801.0,2.0,1.0,900.0,,https://www.zillow.com/homedetails/2334-Wild-Branch-Rd-Craftsbury-VT-05826/75451511_zpid/,44.630634,-72.43142,,,,https://photos.zillowstatic.com/fp/32d317ee41fd183c5ab9ee305519aac5-p_e.jpg,,
"70 Stagecoach Dr, Newport, VT 05855",5855,Newport,VT,2339.0,4.0,2.0,2600.0,,https://www.zillow.com/homedetails/70-Stagecoach-Dr-Newport-VT-05855/75449140_zpid/,44.957157,-72.20858,,301600.0,,https://photos.zillowstatic.com/fp/e6d7d2cf043c83e2bd6c46019e24ce1d-p_e.jpg,,
"1513 Williston Rd, South Burlington, VT 05403",5403,South Burlington,VT,1611.0,1.0,1.0,400.0,,https://www.zillow.com/homedetails/1513-Williston-Rd-South-Burlington-VT-05403/2066384014_zpid/,44.465347,-73.16395,,249000.0,,https://photos.zillowstatic.com/fp/db041b34126ed0bf046783ac861d069c-p_e.jpg,,
"334 Alexander Ln, Irasburg, VT 05845",5845,Irasburg,VT,1880.0,2.0,2.0,1200.0,,https://www.zillow.com/homedetails/334-Alexander-Ln-Irasburg-VT-05845/92016542_zpid/,44.809536,-72.32795,,,,https://photos.zillowstatic.com/fp/291c61cd9883c8de136c8416c498092f-p_e.jpg,,
"62 Henry St, Burlington, VT 05401",5401,Burlington,VT,2633.0,2.0,1.0,901.0,,https://www.zillow.com/homedetails/62-Henry-St-Burlington-VT-05401/12652681_zpid/,44.484383,-73.20342,,,,https://photos.zillowstatic.com/fp/bedf333a153607b3beb183c392ffe866-p_e.jpg,,
"5 Forest St, South Burlington, VT 05403",5403,South Burlington,VT,3547.0,4.0,2.0,1680.0,,https://www.zillow.com/homedetails/5-Forest-St-South-Burlington-VT-05403/49676619_zpid/,44.465057,-73.1568,,434400.0,,https://photos.zillowstatic.com/fp/0c806b2ae390a34bcde9d7590d5e8494-p_e.jpg,,
"1802 Route 100a, Plymouth, VT 05056",5056,Plymouth,VT,3904.0,4.0,4.0,2225.0,,https://www.zillow.com/homedetails/1802-Route-100a-Plymouth-VT-05056/217743437_zpid/,43.557198,-72.70672,,579800.0,,https://photos.zillowstatic.com/fp/f188a55df79c70b0e2de8cce06eae3a1-p_e.jpg,,
"27 Maple St, Essex Jct, VT 05452",5452,Essex Jct,VT,2289.0,2.0,2.0,1300.0,,https://www.zillow.com/homedetails/27-Maple-St-Essex-Jct-VT-05452/92256129_zpid/,44.48891,-73.107765,,322000.0,,https://photos.zillowstatic.com/fp/63efe886a8817c677160a83fb154a6b4-p_e.jpg,,
"529 Main St, Newport, VT 05855",5855,Newport,VT,2528.0,4.0,3.0,2275.0,,https://www.zillow.com/homedetails/529-Main-St-Newport-VT-05855/75448858_zpid/,44.932808,-72.215614,,218000.0,,https://photos.zillowstatic.com/fp/58086b4d8669443c4570e6c8ca843779-p_e.jpg,,
"3464 Lake Rd, Newport Center, VT 05857",5857,Newport Center,VT,2740.0,4.0,3.0,3392.0,,https://www.zillow.com/homedetails/3464-Lake-Rd-Newport-Center-VT-05857/92014414_zpid/,44.966755,-72.246796,,1032000.0,,https://photos.zillowstatic.com/fp/5cdcd3a1c788b4b0678a903b069a6a6b-p_e.jpg,,
"91 Faith St, Burlington, VT 05408",5408,Burlington,VT,2451.0,3.0,1.0,1056.0,,https://www.zillow.com/homedetails/91-Faith-St-Burlington-VT-05408/12648999_zpid/,44.517296,-73.24311,,527000.0,,https://photos.zillowstatic.com/fp/6b0eeb5580f628af4b659bd33f2341c1-p_e.jpg,,
"151 Loomis St APT 6, Burlington, VT 05401",5401,Burlington,VT,1641.0,1.0,1.0,600.0,,https://www.zillow.com/homedetails/151-Loomis-St-APT-6-Burlington-VT-05401/2090614517_zpid/,44.4832,-73.20314,,,,https://photos.zillowstatic.com/fp/f382058ad4de3f35f3281ca33aaef8fb-p_e.jpg,,
"17 Lakeview Ter APT B, Burlington, VT 05401",5401,Burlington,VT,2911.0,2.0,3.0,1500.0,,https://www.zillow.com/homedetails/17-Lakeview-Ter-APT-B-Burlington-VT-05401/92248311_zpid/,44.4843,-73.22366,,,,https://photos.zillowstatic.com/fp/790df74c7182fce4c7cb373ac2f0c31a-p_e.jpg,,
"165 S Main St, Waterbury, VT 05676",5676,Waterbury,VT,3073.0,3.0,1.0,1338.0,,https://www.zillow.com/homedetails/165-S-Main-St-Waterbury-VT-05676/75471864_zpid/,44.32895,-72.74689,,368800.0,,https://photos.zillowstatic.com/fp/38ae8c4d1f5dc80e17d17d8736864a37-p_e.jpg,,
"98 Shelburne Rd, Burlington, VT 05401",5401,Burlington,VT,2171.0,2.0,1.0,970.0,,https://www.zillow.com/homedetails/98-Shelburne-Rd-Burlington-VT-05401/387660563_zpid/,44.46271,-73.20785,,,,https://photos.zillowstatic.com/fp/04ed9e7ce4e4e9f3f093d94a3367f38c-p_e.jpg,,
"3 Crescent Ln, Montpelier, VT 05602",5602,Montpelier,VT,2493.0,3.0,2.0,1468.0,,https://www.zillow.com/homedetails/3-Crescent-Ln-Montpelier-VT-05602/75466894_zpid/,44.24844,-72.58121,,408400.0,,https://photos.zillowstatic.com/fp/05068000bbfc3860e64bdaf01a3d68ff-p_e.jpg,,
"1207 Moody Rd, Huntington, VT 05462",5462,Huntington,VT,3292.0,3.0,2.0,1800.0,,https://www.zillow.com/homedetails/1207-Moody-Rd-Huntington-VT-05462/220857164_zpid/,44.248245,-72.94966,,806500.0,,https://photos.zillowstatic.com/fp/2d01014522025dd0ee648c9f02e3a0a5-p_e.jpg,,
"26 W Spring St #A, Winooski, VT 05404",5404,Winooski,VT,2325.0,3.0,1.0,600.0,,https://www.zillow.com/homedetails/26-W-Spring-St-A-Winooski-VT-05404/2094513508_zpid/,44.494907,-73.18736,,,,https://photos.zillowstatic.com/fp/71b340a74ed23de455ccd46c52473c53-p_e.jpg,,
"95 Elm St, Newport, VT 05855",5855,Newport,VT,2179.0,3.0,2.0,2000.0,,https://www.zillow.com/homedetails/95-Elm-St-Newport-VT-05855/75448045_zpid/,44.94557,-72.19523,,233600.0,,https://photos.zillowstatic.com/fp/8da316b7bf50160050cbb12537d362a8-p_e.jpg,,
"146 Fern Rd, Hinesburg, VT 05461",5461,Hinesburg,VT,3866.0,3.0,3.0,2100.0,,https://www.zillow.com/homedetails/146-Fern-Rd-Hinesburg-VT-05461/250969137_zpid/,44.340298,-73.08713,,600600.0,,https://photos.zillowstatic.com/fp/48b17c15819c6e2893bb766e1df177df-p_e.jpg,,
"20 Weed Rd, Essex Junction, VT 05452",5452,Essex Junction,VT,3941.0,3.0,3.0,2052.0,,https://www.zillow.com/homedetails/20-Weed-Rd-Essex-Junction-VT-05452/245660797_zpid/,44.5145,-73.033165,,591200.0,,https://photos.zillowstatic.com/fp/3556b061f52daa2b35ffc6b5037efeca-p_e.jpg,,
"81 E Allen St #C, Winooski, VT 05404",5404,Winooski,VT,1716.0,1.0,1.0,1000.0,,https://www.zillow.com/homedetails/81-E-Allen-St-C-Winooski-VT-05404/345001942_zpid/,44.49168,-73.18305,,,,https://photos.zillowstatic.com/fp/dd676f99ebc9912d245137bc6cfb0903-p_e.jpg,,
"413 Clay Hl, Johnson, VT 05656",5656,Johnson,VT,1931.0,3.0,1.0,900.0,,https://www.zillow.com/homedetails/413-Clay-Hl-Johnson-VT-05656/162761594_zpid/,44.642708,-72.67784,,436300.0,,https://photos.zillowstatic.com/fp/05500d299f9a72bdf293d1590ccc3f0f-p_e.jpg,,
"113 Elmwood Ave, Burlington, VT 05401",5401,Burlington,VT,2219.0,2.0,1.0,,,https://www.zillow.com/homedetails/113-Elmwood-Ave-Burlington-VT-05401/305133378_zpid/,44.483555,-73.21408,,,,https://photos.zillowstatic.com/fp/a87de525fde94fe54324b091f32b6f8e-p_e.jpg,,
"80 Wildwood Dr, Burlington, VT 05408",5408,Burlington,VT,3288.0,3.0,2.0,1800.0,,https://www.zillow.com/homedetails/80-Wildwood-Dr-Burlington-VT-05408/12650160_zpid/,44.50575,-73.2515,,477500.0,,https://photos.zillowstatic.com/fp/35b36c9b4ef3f733a38880e8f26f7a74-p_e.jpg,,
"61 N Pleasant St, Bradford, VT 05033",5033,Bradford,VT,1767.0,2.0,1.0,745.0,,https://www.zillow.com/homedetails/61-N-Pleasant-St-Bradford-VT-05033/304031000_zpid/,43.99427,-72.12974,,190800.0,,https://photos.zillowstatic.com/fp/24b764eb8e96bc47b59f4173f3ab8682-p_e.jpg,,
"1228 Maple St #2, White River Junction, VT 05001",5001,White River Junction,VT,1007.0,1.0,1.0,,,https://www.zillow.com/homedetails/1228-Maple-St-2-White-River-Junction-VT-05001/2053973347_zpid/,43.658905,-72.33646,,,,https://photos.zillowstatic.com/fp/99a89e91d60992c0d86bc567c0d2fd87-p_e.jpg,,
"13 General Greene Rd, Shelburne, VT 05482",5482,Shelburne,VT,3906.0,3.0,3.0,2240.0,,https://www.zillow.com/homedetails/13-General-Greene-Rd-Shelburne-VT-05482/92283553_zpid/,44.431187,-73.24936,,711300.0,,https://photos.zillowstatic.com/fp/7332e4ddcebdd620f15b4f82ff33368e-p_e.jpg,,
"389 E Allen St, Winooski, VT 05404",5404,Winooski,VT,2116.0,2.0,1.0,,,https://www.zillow.com/homedetails/389-E-Allen-St-Winooski-VT-05404/2066393250_zpid/,44.493603,-73.1714,,,,https://photos.zillowstatic.com/fp/e5b6d24c81b52a24e91f8578f6af892a-p_e.jpg,,
"20 Main Street, 20 Main St, Windsor, VT 05089",5089,Windsor,VT,3165.0,4.0,3.0,4000.0,,https://www.zillow.com/apartments/windsor-vt/20-main-street/Cn6kHq/,43.48371,-72.38586,,635100.0,,https://photos.zillowstatic.com/fp/f09d5b3c41b499dd851fd685502656be-p_e.jpg,,
"42 Tracy Dr, Burlington, VT 05408",5408,Burlington,VT,3064.0,3.0,2.0,1420.0,,https://www.zillow.com/homedetails/42-Tracy-Dr-Burlington-VT-05408/12648571_zpid/,44.51509,-73.25822,,467500.0,,https://photos.zillowstatic.com/fp/2f84ac18aca2757cf2e9ad7bedc60bd2-p_e.jpg,,
"73 Hayes Ave #73, South Burlington, VT 05403",5403,South Burlington,VT,2372.0,2.0,2.0,1050.0,,https://www.zillow.com/homedetails/73-Hayes-Ave-73-South-Burlington-VT-05403/2065516821_zpid/,44.450592,-73.16526,,,,https://photos.zillowstatic.com/fp/7ca1849f8b9c4685dd4b9d0466b0978d-p_e.jpg,,
"37 Derway Dr #37, Burlington, VT 05408",5408,Burlington,VT,1962.0,1.0,1.0,767.0,,https://www.zillow.com/homedetails/37-Derway-Dr-37-Burlington-VT-05408/2061605565_zpid/,44.5256,-73.26854,,,,https://photos.zillowstatic.com/fp/12c586f09004642c17fc8ad57d264a29-p_e.jpg,,
"390 Colchester Ave, Burlington, VT 05401",5401,Burlington,VT,5465.0,4.0,4.0,2510.0,,https://www.zillow.com/homedetails/390-Colchester-Ave-Burlington-VT-05401/247571857_zpid/,44.4854,-73.18761,,827000.0,,https://photos.zillowstatic.com/fp/0bf80b7c35e6d3e12ef50903e8bb241c-p_e.jpg,,
"988 Prindle Rd, Charlotte, VT 05445",5445,Charlotte,VT,3318.0,3.0,2.0,1536.0,,https://www.zillow.com/homedetails/988-Prindle-Rd-Charlotte-VT-05445/53713469_zpid/,44.302578,-73.16558,,598500.0,,https://photos.zillowstatic.com/fp/c6b95488aaf8c4a078d103a4fe0b6a17-p_e.jpg,,
"45 Common St, Springfield, VT 05156",5156,Springfield,VT,3343.0,3.0,3.0,,,https://www.zillow.com/homedetails/45-Common-St-Springfield-VT-05156/75484691_zpid/,43.30007,-72.47859,,445400.0,,https://photos.zillowstatic.com/fp/661fdbe146711c22e5ae2a6297402b4e-p_e.jpg,,
"234 Quarry Hill Rd APT 67, South Burlington, VT 05403",5403,South Burlington,VT,2202.0,2.0,1.0,880.0,,https://www.zillow.com/homedetails/234-Quarry-Hill-Rd-APT-67-South-Burlington-VT-05403/2093075860_zpid/,44.465065,-73.18691,,,,https://photos.zillowstatic.com/fp/169964f26446ad9c9b64a4cea3e18f71-p_e.jpg,,
"135 N Twin Oaks Ter, Burlington, VT 05403",5403,Burlington,VT,2139.0,2.0,1.0,984.0,,https://www.zillow.com/homedetails/135-N-Twin-Oaks-Ter-Burlington-VT-05403/220870443_zpid/,44.452118,-73.16911,,281000.0,,https://photos.zillowstatic.com/fp/c15e16368a5dc9cec8a6368e53ed6ccb-p_e.jpg,,
"187 North Main St., 187 N Main St APT 1, Rutland, VT 05701",5701,Rutland,VT,1416.0,1.0,1.0,,,https://www.zillow.com/apartments/rutland-vt/187-north-main-st./9PHPmZ/,43.621506,-72.97528,,,,https://photos.zillowstatic.com/fp/ac53aea59943bba1c8921b26ff0505d5-p_e.jpg,,
"188 S Main St STE 104, White River Junction, VT 05001",5001,White River Junction,VT,1982.0,1.0,1.0,775.0,,https://www.zillow.com/homedetails/188-S-Main-St-STE-104-White-River-Junction-VT-05001/2083088641_zpid/,43.645435,-72.31792,,,,https://photos.zillowstatic.com/fp/bd1f46bca9618fdf57c30c998335964a-p_e.jpg,,
"47 East Ter, South Burlington, VT 05403",5403,South Burlington,VT,3445.0,2.0,2.0,1605.0,,https://www.zillow.com/homedetails/47-East-Ter-South-Burlington-VT-05403/49676516_zpid/,44.466923,-73.190506,,663500.0,,https://photos.zillowstatic.com/fp/150401532b2b6b4fc280eba7d8369371-p_e.jpg,,
"68 Railroad St, North Troy, VT 05859",5859,North Troy,VT,2260.0,4.0,2.0,2600.0,,https://www.zillow.com/homedetails/68-Railroad-St-North-Troy-VT-05859/248463715_zpid/,44.99714,-72.403595,,186700.0,,https://photos.zillowstatic.com/fp/40430af2097a4344b927d40cfca697be-p_e.jpg,,
"481 Sand Rd, Colchester, VT 05446",5446,Colchester,VT,1805.0,1.0,1.0,600.0,,https://www.zillow.com/homedetails/481-Sand-Rd-Colchester-VT-05446/220848285_zpid/,44.537285,-73.12926,,433100.0,,https://photos.zillowstatic.com/fp/53b41121c26aa01965822af93ca88238-p_e.jpg,,
"5 Acme Street, 5 Acme St APT 2, Windsor, VT 05089",5089,Windsor,VT,1557.0,2.0,1.0,,,https://www.zillow.com/apartments/windsor-vt/5-acme-street/96g3z4/,43.478287,-72.38243,,,,https://photos.zillowstatic.com/fp/3ab2e800e98d45ecc458270f4c0a0a00-p_e.jpg,,
"995 Western Ave #300, Brattleboro, VT 05301",5301,Brattleboro,VT,1095.0,1.0,1.0,500.0,,https://www.zillow.com/homedetails/995-Western-Ave-300-Brattleboro-VT-05301/351465371_zpid/,42.854965,-72.60067,,,,https://photos.zillowstatic.com/fp/dea6de101659b0739827e552d6596341-p_e.jpg,,
"1421 Williston Rd, South Burlington, VT 05403",5403,South Burlington,VT,2940.0,3.0,1.0,1344.0,,https://www.zillow.com/homedetails/1421-Williston-Rd-South-Burlington-VT-05403/220872181_zpid/,44.465958,-73.167946,,450800.0,,https://photos.zillowstatic.com/fp/89c215b3787c53ca55b5c7d896f8c753-p_e.jpg,,
"55 Greene St APT 4, Burlington, VT 05401",5401,Burlington,VT,2113.0,2.0,1.0,,,https://www.zillow.com/homedetails/55-Greene-St-APT-4-Burlington-VT-05401/2094809818_zpid/,44.482285,-73.207855,,,,https://photos.zillowstatic.com/fp/1473306063a9dffee3fabcbe52691d8a-p_e.jpg,,
"60 Archibald St, Burlington, VT 05401",5401,Burlington,VT,2375.0,2.0,1.0,,,https://www.zillow.com/homedetails/60-Archibald-St-Burlington-VT-05401/12651348_zpid/,44.48803,-73.21169,,527400.0,,https://photos.zillowstatic.com/fp/57db201c22ff235fbc0a5a29262e247a-p_e.jpg,,
"9 Chase St #2, Burlington, VT 05401",5401,Burlington,VT,2179.0,2.0,1.0,,,https://www.zillow.com/homedetails/9-Chase-St-2-Burlington-VT-05401/2067510344_zpid/,44.48648,-73.18645,,,,https://photos.zillowstatic.com/fp/942671ccf781daeed6b03b3e52e267ee-p_e.jpg,,
"500 Saint Paul St #500, Burlington, VT 05401",5401,Burlington,VT,2552.0,3.0,1.0,,,https://www.zillow.com/homedetails/500-Saint-Paul-St-500-Burlington-VT-05401/345004308_zpid/,44.466595,-73.20856,,,,https://photos.zillowstatic.com/fp/0c479ffd899f254d75618dd1944bf8b7-p_e.jpg,,
"543 S Willard St #1, Burlington, VT 05401",5401,Burlington,VT,3678.0,4.0,2.0,1800.0,,https://www.zillow.com/homedetails/543-S-Willard-St-1-Burlington-VT-05401/2099196249_zpid/,44.465218,-73.207054,,,,https://photos.zillowstatic.com/fp/1178850cd750e9112df80245a5062936-p_e.jpg,,
"29 Murray St APT 4, Burlington, VT 05401",5401,Burlington,VT,2003.0,2.0,1.0,,,https://www.zillow.com/homedetails/29-Murray-St-APT-4-Burlington-VT-05401/2085115493_zpid/,44.483295,-73.21625,,,,https://photos.zillowstatic.com/fp/6ae9700de90f12be9464aa5c8eb92727-p_e.jpg,,
"118 Oakwood Dr, South Burlington, VT 05403",5403,South burlington,VT,3460.0,3.0,3.0,1400.0,,https://www.zillow.com/homedetails/118-Oakwood-Dr-South-Burlington-VT-05403/220864427_zpid/,44.456944,-73.1828,,,,https://photos.zillowstatic.com/fp/7881b0a7e1af7b2a9fcea62e7ea1422c-p_e.jpg,,
"132 South St, Rutland, VT 05701",5701,Rutland,VT,2833.0,3.0,3.0,2000.0,,https://www.zillow.com/homedetails/132-South-St-Rutland-VT-05701/94939456_zpid/,43.599915,-72.98463,,261000.0,,https://photos.zillowstatic.com/fp/620206d3851d5f8b48d4fa9eca89bbf7-p_e.jpg,,
"131 School St #1, Manchester Center, VT 05255",5255,Manchester Center,VT,1837.0,1.0,1.0,1200.0,,https://www.zillow.com/homedetails/131-School-St-1-Manchester-Center-VT-05255/2054419702_zpid/,43.1794,-73.054924,,,,https://photos.zillowstatic.com/fp/e5e24f880b6f9359bb0f3179fc297086-p_e.jpg,,
"(undisclosed Address), Colchester, VT 05446",5446,Colchester,VT,2557.0,2.0,1.0,1000.0,,https://www.zillow.com/homedetails/Colchester-VT-05446/220848378_zpid/,,,,376400.0,,https://photos.zillowstatic.com/fp/df97c319c55038cb113456b3f3cf8966-p_e.jpg,,
"62 Hayes Ave #62, South Burlington, VT 05403",5403,South Burlington,VT,2412.0,2.0,2.0,1100.0,,https://www.zillow.com/homedetails/62-Hayes-Ave-62-South-Burlington-VT-05403/2056565274_zpid/,44.45114,-73.16501,,,,https://photos.zillowstatic.com/fp/b5cec0414c27c9902182ade7c55b91da-p_e.jpg,,
"120 Main St., 120 Main St APT 6, Springfield, VT 05156",5156,Springfield,VT,1848.0,3.0,1.0,,,https://www.zillow.com/apartments/springfield-vt/120-main-st./96g9p3/,43.296375,-72.480644,,,,https://photos.zillowstatic.com/fp/dc0dcc9a3e4f35cf2062113199f1d7bf-p_e.jpg,,
